fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2040,2024-02,QLD,1h,2026,True,base,-341.7
2041,2024-02,QLD,1h,2026,True,base,-334.1
2042,2024-02,QLD,1h,2026,True,base,-328.84
2043,2024-02,QLD,1h,2026,True,base,-325.28
2044,2024-02,QLD,1h,2026,True,base,-321.82
2045,2024-02,QLD,1h,2026,True,base,-315.21
2046,2024-02,QLD,1h,2026,True,base,-417.55
2047,2024-02,QLD,1h,2026,True,base,-417.82
2048,2024-02,QLD,1h,2026,True,base,-410.03
2049,2024-02,QLD,1h,2026,True,base,-402.33
2050,2024-02,QLD,1h,2026,True,base,-395.78
2051,2024-02,QLD,1h,2026,True,base,-389.9
2052,2024-02,QLD,1h,2026,True,base,-384.36
2053,2024-02,QLD,1h,2026,True,base,-378.51
2054,2024-02,QLD,1h,2026,True,base,-371.78
2055,2024-02,QLD,1h,2026,True,base,-365.9
2056,2024-02,QLD,1h,2026,True,base,-363.33
2057,2024-02,QLD,1h,2026,True,base,-356.04
2058,2024-02,QLD,1h,2026,True,base,-349.78
2059,2024-02,QLD,1h,2026,True,base,-345.89
2060,2024-02,QLD,1h,2026,True,base,-340.68
2024,2024-02,QLD,2h,2026,True,base,0.0
2025,2024-02,QLD,2h,2026,True,base,0.0
2026,2024-02,QLD,2h,2026,True,base,-849.45
2027,2024-02,QLD,2h,2026,True,base,-831.63
2028,2024-02,QLD,2h,2026,True,base,-820.08
2029,2024-02,QLD,2h,2026,True,base,-802.63
2030,2024-02,QLD,2h,2026,True,base,-790.15
2031,2024-02,QLD,2h,2026,True,base,-776.8
2032,2024-02,QLD,2h,2026,True,base,-768.17
2033,2024-02,QLD,2h,2026,True,base,-755.36
2034,2024-02,QLD,2h,2026,True,base,-742.81
2035,2024-02,QLD,2h,2026,True,base,-733.6
2036,2024-02,QLD,2h,2026,True,base,-722.52
2037,2024-02,QLD,2h,2026,True,base,-712.05
2038,2024-02,QLD,2h,2026,True,base,-700.19
2039,2024-02,QLD,2h,2026,True,base,-689.39
2040,2024-02,QLD,2h,2026,True,base,-682.77
2041,2024-02,QLD,2h,2026,True,base,-667.73
2042,2024-02,QLD,2h,2026,True,base,-659.07
2043,2024-02,QLD,2h,2026,True,base,-650.26
2044,2024-02,QLD,2h,2026,True,base,-643.32
2045,2024-02,QLD,2h,2026,True,base,-630.59
2046,2024-02,QLD,2h,2026,True,base,-834.35
2047,2024-02,QLD,2h,2026,True,base,-832.66
2048,2024-02,QLD,2h,2026,True,base,-819.86
2049,2024-02,QLD,2h,2026,True,base,-801.86
2050,2024-02,QLD,2h,2026,True,base,-791.36
2051,2024-02,QLD,2h,2026,True,base,-777.6
2052,2024-02,QLD,2h,2026,True,base,-769.89
2053,2024-02,QLD,2h,2026,True,base,-756.01
2054,2024-02,QLD,2h,2026,True,base,-743.12
2055,2024-02,QLD,2h,2026,True,base,-731.84
2056,2024-02,QLD,2h,2026,True,base,-722.65
2057,2024-02,QLD,2h,2026,True,base,-712.62
2058,2024-02,QLD,2h,2026,True,base,-703.13
2059,2024-02,QLD,2h,2026,True,base,-690.35
2060,2024-02,QLD,2h,2026,True,base,-680.16
2024,2024-02,QLD,4h,2026,True,base,0.0
2025,2024-02,QLD,4h,2026,True,base,0.0
2026,2024-02,QLD,4h,2026,True,base,-1696.44
2027,2024-02,QLD,4h,2026,True,base,-1660.46
2028,2024-02,QLD,4h,2026,True,base,-1636.73
2029,2024-02,QLD,4h,2026,True,base,-1601.46
2030,2024-02,QLD,4h,2026,True,base,-1579.13
2031,2024-02,QLD,4h,2026,True,base,-1554.78
2032,2024-02,QLD,4h,2026,True,base,-1536.14
2033,2024-02,QLD,4h,2026,True,base,-1510.42
2034,2024-02,QLD,4h,2026,True,base,-1488.74
2035,2024-02,QLD,4h,2026,True,base,-1463.31
2036,2024-02,QLD,4h,2026,True,base,-1451.35
2037,2024-02,QLD,4h,2026,True,base,-1419.98
2038,2024-02,QLD,4h,2026,True,base,-1402.58
2039,2024-02,QLD,4h,2026,True,base,-1378.19
2040,2024-02,QLD,4h,2026,True,base,-1362.71
2041,2024-02,QLD,4h,2026,True,base,-1337.91
2042,2024-02,QLD,4h,2026,True,base,-1315.87
2043,2024-02,QLD,4h,2026,True,base,-1297.95
2044,2024-02,QLD,4h,2026,True,base,-1284.3
2045,2024-02,QLD,4h,2026,True,base,-1256.39
2046,2024-02,QLD,4h,2026,True,base,-1664.42
2047,2024-02,QLD,4h,2026,True,base,-1667.93
2048,2024-02,QLD,4h,2026,True,base,-1641.28
2049,2024-02,QLD,4h,2026,True,base,-1608.48
2050,2024-02,QLD,4h,2026,True,base,-1582.62
2051,2024-02,QLD,4h,2026,True,base,-1558.39
2052,2024-02,QLD,4h,2026,True,base,-1537.66
2053,2024-02,QLD,4h,2026,True,base,-1511.51
2054,2024-02,QLD,4h,2026,True,base,-1490.55
2055,2024-02,QLD,4h,2026,True,base,-1466.15
2056,2024-02,QLD,4h,2026,True,base,-1450.69
2057,2024-02,QLD,4h,2026,True,base,-1425.83
2058,2024-02,QLD,4h,2026,True,base,-1403.45
2059,2024-02,QLD,4h,2026,True,base,-1377.94
2060,2024-02,QLD,4h,2026,True,base,-1362.0
2024,2024-02,SA,1h,2026,True,base,0.0
2025,2024-02,SA,1h,2026,True,base,0.0
2026,2024-02,SA,1h,2026,True,base,-426.8
2027,2024-02,SA,1h,2026,True,base,-416.77
2028,2024-02,SA,1h,2026,True,base,-409.7
2029,2024-02,SA,1h,2026,True,base,-402.21
2030,2024-02,SA,1h,2026,True,base,-395.74
2031,2024-02,SA,1h,2026,True,base,-389.67
2032,2024-02,SA,1h,2026,True,base,-385.33
2033,2024-02,SA,1h,2026,True,base,-375.58
2034,2024-02,SA,1h,2026,True,base,-373.64
2035,2024-02,SA,1h,2026,True,base,-366.97
2036,2024-02,SA,1h,2026,True,base,-362.32
2037,2024-02,SA,1h,2026,True,base,-354.98
2038,2024-02,SA,1h,2026,True,base,-349.7
2039,2024-02,SA,1h,2026,True,base,-345.79
2040,2024-02,SA,1h,2026,True,base,-340.98
2041,2024-02,SA,1h,2026,True,base,-334.34
2042,2024-02,SA,1h,2026,True,base,-330.79
2043,2024-02,SA,1h,2026,True,base,-325.04
2044,2024-02,SA,1h,2026,True,base,-321.63
2045,2024-02,SA,1h,2026,True,base,-315.83
2046,2024-02,SA,1h,2026,True,base,-418.27
2047,2024-02,SA,1h,2026,True,base,-417.34
2048,2024-02,SA,1h,2026,True,base,-409.38
2049,2024-02,SA,1h,2026,True,base,-402.18
2050,2024-02,SA,1h,2026,True,base,-397.31
2051,2024-02,SA,1h,2026,True,base,-390.86
2052,2024-02,SA,1h,2026,True,base,-385.47
2053,2024-02,SA,1h,2026,True,base,-379.62
2054,2024-02,SA,1h,2026,True,base,-371.33
2055,2024-02,SA,1h,2026,True,base,-367.17
2056,2024-02,SA,1h,2026,True,base,-363.1
2057,2024-02,SA,1h,2026,True,base,-357.43
2058,2024-02,SA,1h,2026,True,base,-351.68
2059,2024-02,SA,1h,2026,True,base,-345.95
2060,2024-02,SA,1h,2026,True,base,-341.33
2024,2024-02,SA,2h,2026,True,base,0.0
2025,2024-02,SA,2h,2026,True,base,0.0
2026,2024-02,SA,2h,2026,True,base,-852.77
2027,2024-02,SA,2h,2026,True,base,-831.57
2028,2024-02,SA,2h,2026,True,base,-820.57
2029,2024-02,SA,2h,2026,True,base,-804.81
2030,2024-02,SA,2h,2026,True,base,-792.6
2031,2024-02,SA,2h,2026,True,base,-778.5
2032,2024-02,SA,2h,2026,True,base,-770.39
2033,2024-02,SA,2h,2026,True,base,-754.81
2034,2024-02,SA,2h,2026,True,base,-744.0
2035,2024-02,SA,2h,2026,True,base,-731.83
2036,2024-02,SA,2h,2026,True,base,-725.66
2037,2024-02,SA,2h,2026,True,base,-711.75
2038,2024-02,SA,2h,2026,True,base,-701.98
2039,2024-02,SA,2h,2026,True,base,-690.92
2040,2024-02,SA,2h,2026,True,base,-683.34
2041,2024-02,SA,2h,2026,True,base,-671.91
2042,2024-02,SA,2h,2026,True,base,-661.97
2043,2024-02,SA,2h,2026,True,base,-651.11
2044,2024-02,SA,2h,2026,True,base,-641.62
2045,2024-02,SA,2h,2026,True,base,-631.85
2046,2024-02,SA,2h,2026,True,base,-831.75
2047,2024-02,SA,2h,2026,True,base,-835.71
2048,2024-02,SA,2h,2026,True,base,-821.39
2049,2024-02,SA,2h,2026,True,base,-805.09
2050,2024-02,SA,2h,2026,True,base,-791.73
2051,2024-02,SA,2h,2026,True,base,-778.58
2052,2024-02,SA,2h,2026,True,base,-768.45
2053,2024-02,SA,2h,2026,True,base,-755.28
2054,2024-02,SA,2h,2026,True,base,-745.81
2055,2024-02,SA,2h,2026,True,base,-734.68
2056,2024-02,SA,2h,2026,True,base,-723.78
2057,2024-02,SA,2h,2026,True,base,-712.69
2058,2024-02,SA,2h,2026,True,base,-700.4
2059,2024-02,SA,2h,2026,True,base,-690.64
2060,2024-02,SA,2h,2026,True,base,-682.68
2024,2024-02,SA,4h,2026,True,base,0.0
2025,2024-02,SA,4h,2026,True,base,0.0
2026,2024-02,SA,4h,2026,True,base,-1703.21
2027,2024-02,SA,4h,2026,True,base,-1666.19
2028,2024-02,SA,4h,2026,True,base,-1635.02
2029,2024-02,SA,4h,2026,True,base,-1606.63
2030,2024-02,SA,4h,2026,True,base,-1577.98
2031,2024-02,SA,4h,2026,True,base,-1555.52
2032,2024-02,SA,4h,2026,True,base,-1541.1
2033,2024-02,SA,4h,2026,True,base,-1509.01
2034,2024-02,SA,4h,2026,True,base,-1489.7
2035,2024-02,SA,4h,2026,True,base,-1464.97
2036,2024-02,SA,4h,2026,True,base,-1448.92
2037,2024-02,SA,4h,2026,True,base,-1427.67
2038,2024-02,SA,4h,2026,True,base,-1400.51
2039,2024-02,SA,4h,2026,True,base,-1383.09
2040,2024-02,SA,4h,2026,True,base,-1364.04
2041,2024-02,SA,4h,2026,True,base,-1340.48
2042,2024-02,SA,4h,2026,True,base,-1317.25
2043,2024-02,SA,4h,2026,True,base,-1300.26
2044,2024-02,SA,4h,2026,True,base,-1284.34
2045,2024-02,SA,4h,2026,True,base,-1258.71
2046,2024-02,SA,4h,2026,True,base,-1668.6
2047,2024-02,SA,4h,2026,True,base,-1671.12
2048,2024-02,SA,4h,2026,True,base,-1637.02
2049,2024-02,SA,4h,2026,True,base,-1608.26
2050,2024-02,SA,4h,2026,True,base,-1586.2
2051,2024-02,SA,4h,2026,True,base,-1558.56
2052,2024-02,SA,4h,2026,True,base,-1540.67
2053,2024-02,SA,4h,2026,True,base,-1512.65
2054,2024-02,SA,4h,2026,True,base,-1492.62
2055,2024-02,SA,4h,2026,True,base,-1467.74
2056,2024-02,SA,4h,2026,True,base,-1452.58
2057,2024-02,SA,4h,2026,True,base,-1427.19
2058,2024-02,SA,4h,2026,True,base,-1401.6
2059,2024-02,SA,4h,2026,True,base,-1379.25
2060,2024-02,SA,4h,2026,True,base,-1367.32
2024,2024-02,VIC,1h,2026,True,base,0.0
2025,2024-02,VIC,1h,2026,True,base,0.0
2026,2024-02,VIC,1h,2026,True,base,-425.24
2027,2024-02,VIC,1h,2026,True,base,-417.45
2028,2024-02,VIC,1h,2026,True,base,-408.76
2029,2024-02,VIC,1h,2026,True,base,-402.38
2030,2024-02,VIC,1h,2026,True,base,-395.03
2031,2024-02,VIC,1h,2026,True,base,-389.57
2032,2024-02,VIC,1h,2026,True,base,-386.07
2033,2024-02,VIC,1h,2026,True,base,-377.95
2034,2024-02,VIC,1h,2026,True,base,-371.79
2035,2024-02,VIC,1h,2026,True,base,-368.2
2036,2024-02,VIC,1h,2026,True,base,-362.54
2037,2024-02,VIC,1h,2026,True,base,-355.85
2038,2024-02,VIC,1h,2026,True,base,-350.65
2039,2024-02,VIC,1h,2026,True,base,-345.63
2040,2024-02,VIC,1h,2026,True,base,-340.34
2041,2024-02,VIC,1h,2026,True,base,-334.48
2042,2024-02,VIC,1h,2026,True,base,-330.49
2043,2024-02,VIC,1h,2026,True,base,-325.29
2044,2024-02,VIC,1h,2026,True,base,-322.63
2045,2024-02,VIC,1h,2026,True,base,-316.01
2046,2024-02,VIC,1h,2026,True,base,-417.84
2047,2024-02,VIC,1h,2026,True,base,-417.15
2048,2024-02,VIC,1h,2026,True,base,-409.64
2049,2024-02,VIC,1h,2026,True,base,-402.42
2050,2024-02,VIC,1h,2026,True,base,-396.52
2051,2024-02,VIC,1h,2026,True,base,-390.83
2052,2024-02,VIC,1h,2026,True,base,-385.18
2053,2024-02,VIC,1h,2026,True,base,-377.28
2054,2024-02,VIC,1h,2026,True,base,-373.63
2055,2024-02,VIC,1h,2026,True,base,-366.34
2056,2024-02,VIC,1h,2026,True,base,-363.95
2057,2024-02,VIC,1h,2026,True,base,-356.33
2058,2024-02,VIC,1h,2026,True,base,-351.67
2059,2024-02,VIC,1h,2026,True,base,-346.43
2060,2024-02,VIC,1h,2026,True,base,-341.94
2024,2024-02,VIC,2h,2026,True,base,0.0
2025,2024-02,VIC,2h,2026,True,base,0.0
2026,2024-02,VIC,2h,2026,True,base,-851.54
2027,2024-02,VIC,2h,2026,True,base,-835.36
2028,2024-02,VIC,2h,2026,True,base,-819.37
2029,2024-02,VIC,2h,2026,True,base,-805.06
2030,2024-02,VIC,2h,2026,True,base,-790.99
2031,2024-02,VIC,2h,2026,True,base,-778.84
2032,2024-02,VIC,2h,2026,True,base,-769.74
2033,2024-02,VIC,2h,2026,True,base,-756.57
2034,2024-02,VIC,2h,2026,True,base,-745.9
2035,2024-02,VIC,2h,2026,True,base,-733.22
2036,2024-02,VIC,2h,2026,True,base,-724.09
2037,2024-02,VIC,2h,2026,True,base,-710.95
2038,2024-02,VIC,2h,2026,True,base,-700.14
2039,2024-02,VIC,2h,2026,True,base,-689.77
2040,2024-02,VIC,2h,2026,True,base,-682.77
2041,2024-02,VIC,2h,2026,True,base,-669.63
2042,2024-02,VIC,2h,2026,True,base,-658.71
2043,2024-02,VIC,2h,2026,True,base,-649.06
2044,2024-02,VIC,2h,2026,True,base,-644.16
2045,2024-02,VIC,2h,2026,True,base,-633.08
2046,2024-02,VIC,2h,2026,True,base,-834.32
2047,2024-02,VIC,2h,2026,True,base,-836.64
2048,2024-02,VIC,2h,2026,True,base,-820.48
2049,2024-02,VIC,2h,2026,True,base,-805.2
2050,2024-02,VIC,2h,2026,True,base,-790.64
2051,2024-02,VIC,2h,2026,True,base,-780.33
2052,2024-02,VIC,2h,2026,True,base,-768.49
2053,2024-02,VIC,2h,2026,True,base,-757.17
2054,2024-02,VIC,2h,2026,True,base,-744.88
2055,2024-02,VIC,2h,2026,True,base,-732.64
2056,2024-02,VIC,2h,2026,True,base,-725.12
2057,2024-02,VIC,2h,2026,True,base,-712.05
2058,2024-02,VIC,2h,2026,True,base,-703.85
2059,2024-02,VIC,2h,2026,True,base,-691.72
2060,2024-02,VIC,2h,2026,True,base,-683.35
2024,2024-02,VIC,4h,2026,True,base,0.0
2025,2024-02,VIC,4h,2026,True,base,0.0
2026,2024-02,VIC,4h,2026,True,base,-1700.0
2027,2024-02,VIC,4h,2026,True,base,-1666.87
2028,2024-02,VIC,4h,2026,True,base,-1640.03
2029,2024-02,VIC,4h,2026,True,base,-1606.74
2030,2024-02,VIC,4h,2026,True,base,-1581.19
2031,2024-02,VIC,4h,2026,True,base,-1560.91
2032,2024-02,VIC,4h,2026,True,base,-1540.23
2033,2024-02,VIC,4h,2026,True,base,-1512.45
2034,2024-02,VIC,4h,2026,True,base,-1491.8
2035,2024-02,VIC,4h,2026,True,base,-1471.22
2036,2024-02,VIC,4h,2026,True,base,-1450.21
2037,2024-02,VIC,4h,2026,True,base,-1423.92
2038,2024-02,VIC,4h,2026,True,base,-1402.45
2039,2024-02,VIC,4h,2026,True,base,-1378.8
2040,2024-02,VIC,4h,2026,True,base,-1361.07
2041,2024-02,VIC,4h,2026,True,base,-1341.6
2042,2024-02,VIC,4h,2026,True,base,-1317.37
2043,2024-02,VIC,4h,2026,True,base,-1304.73
2044,2024-02,VIC,4h,2026,True,base,-1283.47
2045,2024-02,VIC,4h,2026,True,base,-1261.8
2046,2024-02,VIC,4h,2026,True,base,-1665.98
2047,2024-02,VIC,4h,2026,True,base,-1669.81
2048,2024-02,VIC,4h,2026,True,base,-1645.55
2049,2024-02,VIC,4h,2026,True,base,-1609.82
2050,2024-02,VIC,4h,2026,True,base,-1586.35
2051,2024-02,VIC,4h,2026,True,base,-1554.51
2052,2024-02,VIC,4h,2026,True,base,-1541.09
2053,2024-02,VIC,4h,2026,True,base,-1513.26
2054,2024-02,VIC,4h,2026,True,base,-1490.89
2055,2024-02,VIC,4h,2026,True,base,-1463.59
2056,2024-02,VIC,4h,2026,True,base,-1454.87
2057,2024-02,VIC,4h,2026,True,base,-1423.53
2058,2024-02,VIC,4h,2026,True,base,-1403.99
2059,2024-02,VIC,4h,2026,True,base,-1378.4
2060,2024-02,VIC,4h,2026,True,base,-1365.77
2025,2024-02,VIC,12h,2025,True,ea_fcas,-3226.29638000001
2026,2024-02,VIC,12h,2025,True,ea_fcas,-3558.00038666667
2027,2024-02,VIC,12h,2025,True,ea_fcas,-3385.60800000001
2028,2024-02,VIC,12h,2025,True,ea_fcas,-3380.88300000001
2029,2024-02,VIC,12h,2025,True,ea_fcas,-3389.40300000001
2030,2024-02,VIC,12h,2025,True,ea_fcas,-3211.925
2031,2024-02,VIC,12h,2025,True,ea_fcas,-3033.09
2032,2024-02,VIC,12h,2025,True,ea_fcas,-3387.45366666667
2033,2024-02,VIC,12h,2025,True,ea_fcas,-3213.584
2034,2024-02,VIC,12h,2025,True,ea_fcas,-3043.199
2035,2024-02,VIC,12h,2025,True,ea_fcas,-3210.307
2036,2024-02,VIC,12h,2025,True,ea_fcas,-3036.34704666666
2037,2024-02,VIC,12h,2025,True,ea_fcas,-3033.90550666667
2038,2024-02,VIC,12h,2025,True,ea_fcas,-3037.65566666667
2039,2024-02,VIC,12h,2025,True,ea_fcas,-3034.98499733867
2040,2024-02,VIC,12h,2025,True,ea_fcas,-3385.31234622401
2041,2024-02,VIC,12h,2025,True,ea_fcas,-3201.15833677727
2042,2024-02,VIC,12h,2025,True,ea_fcas,-3030.53499733867
2043,2024-02,VIC,12h,2025,True,ea_fcas,-3208.28971333334
2044,2024-02,VIC,12h,2025,True,ea_fcas,-3384.68833333334
2045,2024-02,VIC,12h,2025,True,ea_fcas,-2691.392
2046,2024-02,VIC,12h,2025,True,ea_fcas,-3207.50703271196
2047,2024-02,VIC,12h,2025,True,ea_fcas,-2865.989398712
2048,2024-02,VIC,12h,2025,True,ea_fcas,-3215.49742666667
2049,2024-02,VIC,12h,2025,True,ea_fcas,-2865.338346224
2050,2024-02,VIC,12h,2025,True,ea_fcas,-3205.77433333334
2051,2024-02,VIC,12h,2025,True,ea_fcas,-2861.847398712
2052,2024-02,VIC,12h,2025,True,ea_fcas,-3228.77666666667
2053,2024-02,VIC,12h,2025,True,ea_fcas,-3034.41102898699
2054,2024-02,VIC,12h,2025,True,ea_fcas,-3036.90602898699
2055,2024-02,VIC,12h,2025,True,ea_fcas,-3544.00815483244
2056,2024-02,VIC,12h,2025,True,ea_fcas,-3055.039
2057,2024-02,VIC,12h,2025,True,ea_fcas,-3042.432
2058,2024-02,VIC,12h,2025,True,ea_fcas,-3041.901
2059,2024-02,VIC,12h,2025,True,ea_fcas,-3552.00210000001
2060,2024-02,VIC,12h,2025,True,ea_fcas,-3055.57566666667
2061,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2062,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2063,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2064,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2065,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2066,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2067,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2068,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2069,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2070,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2071,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2072,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2073,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2074,2024-02,VIC,12h,2025,True,ea_fcas,-3149.389953333336
2025,2024-02,NSW,8h,2025,True,ea,-3190.83333333333
2026,2024-02,NSW,8h,2025,True,ea,-3353.0
2027,2024-02,NSW,8h,2025,True,ea,-3708.66666666667
2028,2024-02,NSW,8h,2025,True,ea,-3541.0
2029,2024-02,NSW,8h,2025,True,ea,-3172.5
2030,2024-02,NSW,8h,2025,True,ea,-2647.0
2031,2024-02,NSW,8h,2025,True,ea,-2477.16666666667
2032,2024-02,NSW,8h,2025,True,ea,-3017.16666666667
2033,2024-02,NSW,8h,2025,True,ea,-3179.66666666667
2034,2024-02,NSW,8h,2025,True,ea,-3171.83333333333
2035,2024-02,NSW,8h,2025,True,ea,-3170.0
2036,2024-02,NSW,8h,2025,True,ea,-3341.66666666667
2037,2024-02,NSW,8h,2025,True,ea,-2642.16666666667
2038,2024-02,NSW,8h,2025,True,ea,-3325.66666666667
2039,2024-02,NSW,8h,2025,True,ea,-2986.16666666667
2040,2024-02,NSW,8h,2025,True,ea,-3007.66666666667
2041,2024-02,NSW,8h,2025,True,ea,-2981.66666666667
2042,2024-02,NSW,8h,2025,True,ea,-2977.33333333333
2043,2024-02,NSW,8h,2025,True,ea,-3328.5
2044,2024-02,NSW,8h,2025,True,ea,-3163.83333333333
2045,2024-02,NSW,8h,2025,True,ea,-3154.0
2046,2024-02,NSW,8h,2025,True,ea,-3500.66666666667
2047,2024-02,NSW,8h,2025,True,ea,-3155.5
2048,2024-02,NSW,8h,2025,True,ea,-3163.83333333333
2049,2024-02,NSW,8h,2025,True,ea,-3505.83333333333
2050,2024-02,NSW,8h,2025,True,ea,-3673.5
2051,2024-02,NSW,8h,2025,True,ea,-3149.83333333333
2052,2024-02,NSW,8h,2025,True,ea,-2992.33333333333
2053,2024-02,NSW,8h,2025,True,ea,-3151.33333333333
2054,2024-02,NSW,8h,2025,True,ea,-3147.83333333333
2055,2024-02,NSW,8h,2025,True,ea,-3152.33333333333
2056,2024-02,NSW,8h,2025,True,ea,-2987.5
2057,2024-02,NSW,8h,2025,True,ea,-3158.83333333333
2058,2024-02,NSW,8h,2025,True,ea,-3157.0
2059,2024-02,NSW,8h,2025,True,ea,-3155.66666666667
2060,2024-02,NSW,8h,2025,True,ea,-2640.16666666667
2025,2024-02,NSW,12h,2025,True,ea,-3192.5
2026,2024-02,NSW,12h,2025,True,ea,-3355.5
2027,2024-02,NSW,12h,2025,True,ea,-3713.0
2028,2024-02,NSW,12h,2025,True,ea,-3552.0
2029,2024-02,NSW,12h,2025,True,ea,-3184.0
2030,2024-02,NSW,12h,2025,True,ea,-3183.0
2031,2024-02,NSW,12h,2025,True,ea,-2478.0
2032,2024-02,NSW,12h,2025,True,ea,-3202.0
2033,2024-02,NSW,12h,2025,True,ea,-3185.0
2034,2024-02,NSW,12h,2025,True,ea,-3183.5
2035,2024-02,NSW,12h,2025,True,ea,-3185.0
2036,2024-02,NSW,12h,2025,True,ea,-3380.5
2037,2024-02,NSW,12h,2025,True,ea,-2653.5
2038,2024-02,NSW,12h,2025,True,ea,-3356.0
2039,2024-02,NSW,12h,2025,True,ea,-3533.0
2040,2024-02,NSW,12h,2025,True,ea,-3377.0
2041,2024-02,NSW,12h,2025,True,ea,-3004.5
2042,2024-02,NSW,12h,2025,True,ea,-3003.5
2043,2024-02,NSW,12h,2025,True,ea,-3358.5
2044,2024-02,NSW,12h,2025,True,ea,-3199.5
2045,2024-02,NSW,12h,2025,True,ea,-3180.5
2046,2024-02,NSW,12h,2025,True,ea,-3530.0
2047,2024-02,NSW,12h,2025,True,ea,-3180.0
2048,2024-02,NSW,12h,2025,True,ea,-3378.66666666667
2049,2024-02,NSW,12h,2025,True,ea,-3359.5
2050,2024-02,NSW,12h,2025,True,ea,-3709.5
2051,2024-02,NSW,12h,2025,True,ea,-3174.5
2052,2024-02,NSW,12h,2025,True,ea,-3020.0
2053,2024-02,NSW,12h,2025,True,ea,-3174.0
2054,2024-02,NSW,12h,2025,True,ea,-3172.0
2055,2024-02,NSW,12h,2025,True,ea,-3173.0
2056,2024-02,NSW,12h,2025,True,ea,-3190.0
2057,2024-02,NSW,12h,2025,True,ea,-3177.0
2058,2024-02,NSW,12h,2025,True,ea,-3177.0
2059,2024-02,NSW,12h,2025,True,ea,-3177.0
2060,2024-02,NSW,12h,2025,True,ea,-3547.66666666667
2025,2024-02,QLD,8h,2025,True,ea,-3007.0
2026,2024-02,QLD,8h,2025,True,ea,-3181.16666666667
2027,2024-02,QLD,8h,2025,True,ea,-3176.16666666667
2028,2024-02,QLD,8h,2025,True,ea,-3361.66666666667
2029,2024-02,QLD,8h,2025,True,ea,-3521.83333333333
2030,2024-02,QLD,8h,2025,True,ea,-3348.5
2031,2024-02,QLD,8h,2025,True,ea,-3349.16666666667
2032,2024-02,QLD,8h,2025,True,ea,-3185.33333333333
2033,2024-02,QLD,8h,2025,True,ea,-2643.33333333333
2034,2024-02,QLD,8h,2025,True,ea,-2991.66666666667
2035,2024-02,QLD,8h,2025,True,ea,-2990.66666666667
2036,2024-02,QLD,8h,2025,True,ea,-3005.0
2037,2024-02,QLD,8h,2025,True,ea,-3327.83333333333
2038,2024-02,QLD,8h,2025,True,ea,-2981.0
2039,2024-02,QLD,8h,2025,True,ea,-3160.66666666667
2040,2024-02,QLD,8h,2025,True,ea,-2998.66666666667
2041,2024-02,QLD,8h,2025,True,ea,-3333.16666666667
2042,2024-02,QLD,8h,2025,True,ea,-3159.0
2043,2024-02,QLD,8h,2025,True,ea,-2981.83333333333
2044,2024-02,QLD,8h,2025,True,ea,-3355.33333333333
2045,2024-02,QLD,8h,2025,True,ea,-2981.33333333333
2046,2024-02,QLD,8h,2025,True,ea,-2985.0
2047,2024-02,QLD,8h,2025,True,ea,-3161.66666666667
2048,2024-02,QLD,8h,2025,True,ea,-3538.0
2049,2024-02,QLD,8h,2025,True,ea,-3335.83333333333
2050,2024-02,QLD,8h,2025,True,ea,-3158.0
2051,2024-02,QLD,8h,2025,True,ea,-3336.83333333333
2052,2024-02,QLD,8h,2025,True,ea,-3354.33333333333
2053,2024-02,QLD,8h,2025,True,ea,-3338.16666666667
2054,2024-02,QLD,8h,2025,True,ea,-2995.83333333333
2055,2024-02,QLD,8h,2025,True,ea,-3338.33333333333
2056,2024-02,QLD,8h,2025,True,ea,-3354.16666666667
2057,2024-02,QLD,8h,2025,True,ea,-3169.33333333333
2058,2024-02,QLD,8h,2025,True,ea,-3341.5
2059,2024-02,QLD,8h,2025,True,ea,-3167.16666666667
2060,2024-02,QLD,8h,2025,True,ea,-3534.16666666667
2025,2024-02,QLD,12h,2025,True,ea,-3008.0
2026,2024-02,QLD,12h,2025,True,ea,-3184.5
2027,2024-02,QLD,12h,2025,True,ea,-3185.5
2028,2024-02,QLD,12h,2025,True,ea,-3368.5
2029,2024-02,QLD,12h,2025,True,ea,-3537.5
2030,2024-02,QLD,12h,2025,True,ea,-3363.0
2031,2024-02,QLD,12h,2025,True,ea,-3358.0
2032,2024-02,QLD,12h,2025,True,ea,-3193.0
2033,2024-02,QLD,12h,2025,True,ea,-2646.0
2034,2024-02,QLD,12h,2025,True,ea,-3002.5
2035,2024-02,QLD,12h,2025,True,ea,-3003.5
2036,2024-02,QLD,12h,2025,True,ea,-3200.0
