fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2044,2024-02,QLD,8h,2025,True,ea_fcas,2513.38355245128
2045,2024-02,QLD,8h,2025,True,ea_fcas,2499.66583356944
2046,2024-02,QLD,8h,2025,True,ea_fcas,2123.23402178938
2047,2024-02,QLD,8h,2025,True,ea_fcas,2380.59964681063
2048,2024-02,QLD,8h,2025,True,ea_fcas,2518.03546782492
2049,2024-02,QLD,8h,2025,True,ea_fcas,2508.08918683093
2050,2024-02,QLD,8h,2025,True,ea_fcas,2379.51748700394
2051,2024-02,QLD,8h,2025,True,ea_fcas,2384.54257335224
2052,2024-02,QLD,8h,2025,True,ea_fcas,2521.44868603372
2053,2024-02,QLD,8h,2025,True,ea_fcas,2511.23347485542
2054,2024-02,QLD,8h,2025,True,ea_fcas,2264.64579474468
2055,2024-02,QLD,8h,2025,True,ea_fcas,2512.63959743396
2056,2024-02,QLD,8h,2025,True,ea_fcas,2393.7082334707
2057,2024-02,QLD,8h,2025,True,ea_fcas,2391.01631382612
2058,2024-02,QLD,8h,2025,True,ea_fcas,2520.09412481412
2059,2024-02,QLD,8h,2025,True,ea_fcas,2390.81098654211
2060,2024-02,QLD,8h,2025,True,ea_fcas,2399.327254024
2025,2024-02,QLD,12h,2025,True,ea_fcas,2274.59025
2026,2024-02,QLD,12h,2025,True,ea_fcas,2406.1395
2027,2024-02,QLD,12h,2025,True,ea_fcas,2664.67575
2028,2024-02,QLD,12h,2025,True,ea_fcas,2540.56
2029,2024-02,QLD,12h,2025,True,ea_fcas,2670.048
2030,2024-02,QLD,12h,2025,True,ea_fcas,2668.95375
2031,2024-02,QLD,12h,2025,True,ea_fcas,2537.31375
2032,2024-02,QLD,12h,2025,True,ea_fcas,2279.603
2033,2024-02,QLD,12h,2025,True,ea_fcas,2009.53425
2034,2024-02,QLD,12h,2025,True,ea_fcas,2274.02025
2035,2024-02,QLD,12h,2025,True,ea_fcas,2406.31575
2036,2024-02,QLD,12h,2025,True,ea_fcas,2406.747
2037,2024-02,QLD,12h,2025,True,ea_fcas,2396.6895
2038,2024-02,QLD,12h,2025,True,ea_fcas,2269.7445
2039,2024-02,QLD,12h,2025,True,ea_fcas,2399.8575
2040,2024-02,QLD,12h,2025,True,ea_fcas,2276.7195
2041,2024-02,QLD,12h,2025,True,ea_fcas,2523.18525
2042,2024-02,QLD,12h,2025,True,ea_fcas,2391.1305
2043,2024-02,QLD,12h,2025,True,ea_fcas,2519.355
2044,2024-02,QLD,12h,2025,True,ea_fcas,2274.1805
2045,2024-02,QLD,12h,2025,True,ea_fcas,2395.16325
2046,2024-02,QLD,12h,2025,True,ea_fcas,2396.373
2047,2024-02,QLD,12h,2025,True,ea_fcas,2394.91275
2048,2024-02,QLD,12h,2025,True,ea_fcas,2533.99075
2049,2024-02,QLD,12h,2025,True,ea_fcas,2523.92175
2050,2024-02,QLD,12h,2025,True,ea_fcas,2397.61425
2051,2024-02,QLD,12h,2025,True,ea_fcas,2399.241
2052,2024-02,QLD,12h,2025,True,ea_fcas,2536.1435
2053,2024-02,QLD,12h,2025,True,ea_fcas,2525.86425
2054,2024-02,QLD,12h,2025,True,ea_fcas,2526.318
2055,2024-02,QLD,12h,2025,True,ea_fcas,2527.812
2056,2024-02,QLD,12h,2025,True,ea_fcas,2404.09775
2057,2024-02,QLD,12h,2025,True,ea_fcas,2402.22375
2058,2024-02,QLD,12h,2025,True,ea_fcas,2533.5885
2059,2024-02,QLD,12h,2025,True,ea_fcas,2406.41775
2060,2024-02,QLD,12h,2025,True,ea_fcas,2408.1785
2025,2024-02,SA,8h,2025,True,ea_fcas,2598.29787725345
2026,2024-02,SA,8h,2025,True,ea_fcas,1958.49666245058
2027,2024-02,SA,8h,2025,True,ea_fcas,2240.85273994284
2028,2024-02,SA,8h,2025,True,ea_fcas,2378.745974658
2029,2024-02,SA,8h,2025,True,ea_fcas,2493.43572071505
2030,2024-02,SA,8h,2025,True,ea_fcas,2375.29284262462
2031,2024-02,SA,8h,2025,True,ea_fcas,2131.74709139568
2032,2024-02,SA,8h,2025,True,ea_fcas,2263.1618951887
2033,2024-02,SA,8h,2025,True,ea_fcas,2516.1771701887
2034,2024-02,SA,8h,2025,True,ea_fcas,2375.44059172612
2035,2024-02,SA,8h,2025,True,ea_fcas,2389.611325
2036,2024-02,SA,8h,2025,True,ea_fcas,2368.75177774481
2037,2024-02,SA,8h,2025,True,ea_fcas,2242.52685258241
2038,2024-02,SA,8h,2025,True,ea_fcas,2372.38737487365
2039,2024-02,SA,8h,2025,True,ea_fcas,2248.51421232642
2040,2024-02,SA,8h,2025,True,ea_fcas,2752.755775623
2041,2024-02,SA,8h,2025,True,ea_fcas,2124.04489172395
2042,2024-02,SA,8h,2025,True,ea_fcas,2128.21418499312
2043,2024-02,SA,8h,2025,True,ea_fcas,2255.04752565565
2044,2024-02,SA,8h,2025,True,ea_fcas,2382.69533707545
2045,2024-02,SA,8h,2025,True,ea_fcas,2507.70616077575
2046,2024-02,SA,8h,2025,True,ea_fcas,2628.17939892102
2047,2024-02,SA,8h,2025,True,ea_fcas,2381.11518941402
2048,2024-02,SA,8h,2025,True,ea_fcas,2512.76524125427
2049,2024-02,SA,8h,2025,True,ea_fcas,2644.56349816294
2050,2024-02,SA,8h,2025,True,ea_fcas,2509.06561594427
2051,2024-02,SA,8h,2025,True,ea_fcas,2124.65743510823
2052,2024-02,SA,8h,2025,True,ea_fcas,2648.16738842684
2053,2024-02,SA,8h,2025,True,ea_fcas,2512.97860021063
2054,2024-02,SA,8h,2025,True,ea_fcas,2639.7867198435
2055,2024-02,SA,8h,2025,True,ea_fcas,2390.28638069534
2056,2024-02,SA,8h,2025,True,ea_fcas,2768.75629090878
2057,2024-02,SA,8h,2025,True,ea_fcas,2649.20218485223
2058,2024-02,SA,8h,2025,True,ea_fcas,2269.07129207101
2059,2024-02,SA,8h,2025,True,ea_fcas,2767.7772731459
2060,2024-02,SA,8h,2025,True,ea_fcas,2517.29754981551
2025,2024-02,SA,12h,2025,True,ea_fcas,2534.29564922775
2026,2024-02,SA,12h,2025,True,ea_fcas,2528.07725
2027,2024-02,SA,12h,2025,True,ea_fcas,2264.50525
2028,2024-02,SA,12h,2025,True,ea_fcas,2408.496
2029,2024-02,SA,12h,2025,True,ea_fcas,2529.43754
2030,2024-02,SA,12h,2025,True,ea_fcas,2406.99625
2031,2024-02,SA,12h,2025,True,ea_fcas,2144.83625
2032,2024-02,SA,12h,2025,True,ea_fcas,2282.84975
2033,2024-02,SA,12h,2025,True,ea_fcas,2016.98775
2034,2024-02,SA,12h,2025,True,ea_fcas,2405.25175
2035,2024-02,SA,12h,2025,True,ea_fcas,2412.73875
2036,2024-02,SA,12h,2025,True,ea_fcas,2405.916
2037,2024-02,SA,12h,2025,True,ea_fcas,2275.83675
2038,2024-02,SA,12h,2025,True,ea_fcas,2407.6577678
2039,2024-02,SA,12h,2025,True,ea_fcas,2408.3025
2040,2024-02,SA,12h,2025,True,ea_fcas,2785.37
2041,2024-02,SA,12h,2025,True,ea_fcas,2149.28666
2042,2024-02,SA,12h,2025,True,ea_fcas,2404.16075
2043,2024-02,SA,12h,2025,True,ea_fcas,2534.0765
2044,2024-02,SA,12h,2025,True,ea_fcas,2408.26175
2045,2024-02,SA,12h,2025,True,ea_fcas,2532.64925
2046,2024-02,SA,12h,2025,True,ea_fcas,2652.449785
2047,2024-02,SA,12h,2025,True,ea_fcas,2404.422
2048,2024-02,SA,12h,2025,True,ea_fcas,2667.80025
2049,2024-02,SA,12h,2025,True,ea_fcas,2663.5296613
2050,2024-02,SA,12h,2025,True,ea_fcas,2405.14775
2051,2024-02,SA,12h,2025,True,ea_fcas,2145.71
2052,2024-02,SA,12h,2025,True,ea_fcas,2667.075
2053,2024-02,SA,12h,2025,True,ea_fcas,2534.52254
2054,2024-02,SA,12h,2025,True,ea_fcas,2659.19175
2055,2024-02,SA,12h,2025,True,ea_fcas,2407.29675
2056,2024-02,SA,12h,2025,True,ea_fcas,2795.08449999999
2057,2024-02,SA,12h,2025,True,ea_fcas,2533.58525
2058,2024-02,SA,12h,2025,True,ea_fcas,2281.343
2059,2024-02,SA,12h,2025,True,ea_fcas,2786.97025
2060,2024-02,SA,12h,2025,True,ea_fcas,2536.19925
2025,2024-02,VIC,8h,2025,True,ea_fcas,2344.49903686471
2026,2024-02,VIC,8h,2025,True,ea_fcas,2574.97514799369
2027,2024-02,VIC,8h,2025,True,ea_fcas,2474.87957328799
2028,2024-02,VIC,8h,2025,True,ea_fcas,2728.65906572688
2029,2024-02,VIC,8h,2025,True,ea_fcas,2488.07118445749
2030,2024-02,VIC,8h,2025,True,ea_fcas,2384.09487715233
2031,2024-02,VIC,8h,2025,True,ea_fcas,2130.04295399203
2032,2024-02,VIC,8h,2025,True,ea_fcas,2503.53515558898
2033,2024-02,VIC,8h,2025,True,ea_fcas,2378.69800668459
2034,2024-02,VIC,8h,2025,True,ea_fcas,2240.82581765283
2035,2024-02,VIC,8h,2025,True,ea_fcas,2244.62490480985
2036,2024-02,VIC,8h,2025,True,ea_fcas,2730.27878220298
2037,2024-02,VIC,8h,2025,True,ea_fcas,2228.54703205918
2038,2024-02,VIC,8h,2025,True,ea_fcas,1984.08882637683
2039,2024-02,VIC,8h,2025,True,ea_fcas,2229.77382043636
2040,2024-02,VIC,8h,2025,True,ea_fcas,2478.89101368406
2041,2024-02,VIC,8h,2025,True,ea_fcas,2358.85986166595
2042,2024-02,VIC,8h,2025,True,ea_fcas,2222.39065199391
2043,2024-02,VIC,8h,2025,True,ea_fcas,2353.45030233678
2044,2024-02,VIC,8h,2025,True,ea_fcas,2721.1592856207
2045,2024-02,VIC,8h,2025,True,ea_fcas,1978.9688983159
2046,2024-02,VIC,8h,2025,True,ea_fcas,2226.16902390231
2047,2024-02,VIC,8h,2025,True,ea_fcas,2108.17226926609
2048,2024-02,VIC,8h,2025,True,ea_fcas,2347.96341209882
2049,2024-02,VIC,8h,2025,True,ea_fcas,2104.10883972662
2050,2024-02,VIC,8h,2025,True,ea_fcas,2229.28855838517
2051,2024-02,VIC,8h,2025,True,ea_fcas,2107.76121635511
2052,2024-02,VIC,8h,2025,True,ea_fcas,2365.88408382055
2053,2024-02,VIC,8h,2025,True,ea_fcas,2233.15679213461
2054,2024-02,VIC,8h,2025,True,ea_fcas,2233.92360761331
2055,2024-02,VIC,8h,2025,True,ea_fcas,2609.47877614872
2056,2024-02,VIC,8h,2025,True,ea_fcas,2366.73325995391
2057,2024-02,VIC,8h,2025,True,ea_fcas,2237.93273154447
2058,2024-02,VIC,8h,2025,True,ea_fcas,2114.97953577893
2059,2024-02,VIC,8h,2025,True,ea_fcas,2615.59393751065
2060,2024-02,VIC,8h,2025,True,ea_fcas,2242.7074247471
2025,2024-02,VIC,12h,2025,True,ea_fcas,2408.203535
2026,2024-02,VIC,12h,2025,True,ea_fcas,2656.50029
2027,2024-02,VIC,12h,2025,True,ea_fcas,2527.206
2028,2024-02,VIC,12h,2025,True,ea_fcas,2525.15925
2029,2024-02,VIC,12h,2025,True,ea_fcas,2535.90925
2030,2024-02,VIC,12h,2025,True,ea_fcas,2408.55375
2031,2024-02,VIC,12h,2025,True,ea_fcas,2274.4365
2032,2024-02,VIC,12h,2025,True,ea_fcas,2528.59025
2033,2024-02,VIC,12h,2025,True,ea_fcas,2409.40425
2034,2024-02,VIC,12h,2025,True,ea_fcas,2280.64625
2035,2024-02,VIC,12h,2025,True,ea_fcas,2406.573
2036,2024-02,VIC,12h,2025,True,ea_fcas,2265.260285
2037,2024-02,VIC,12h,2025,True,ea_fcas,2275.40513
2038,2024-02,VIC,12h,2025,True,ea_fcas,2278.21475
2039,2024-02,VIC,12h,2025,True,ea_fcas,2276.205748004
2040,2024-02,VIC,12h,2025,True,ea_fcas,2528.300759668
2041,2024-02,VIC,12h,2025,True,ea_fcas,2400.10150258295
2042,2024-02,VIC,12h,2025,True,ea_fcas,2272.477498004
2043,2024-02,VIC,12h,2025,True,ea_fcas,2405.428285
2044,2024-02,VIC,12h,2025,True,ea_fcas,2526.51625
2045,2024-02,VIC,12h,2025,True,ea_fcas,2017.78275
2046,2024-02,VIC,12h,2025,True,ea_fcas,2404.50377453396
2047,2024-02,VIC,12h,2025,True,ea_fcas,2148.678299034
2048,2024-02,VIC,12h,2025,True,ea_fcas,2399.62307
2049,2024-02,VIC,12h,2025,True,ea_fcas,2148.568573068
2050,2024-02,VIC,12h,2025,True,ea_fcas,2403.8935462
2051,2024-02,VIC,12h,2025,True,ea_fcas,2146.354799034
2052,2024-02,VIC,12h,2025,True,ea_fcas,2409.5825
2053,2024-02,VIC,12h,2025,True,ea_fcas,2275.75230674024
2054,2024-02,VIC,12h,2025,True,ea_fcas,2277.27806174024
2055,2024-02,VIC,12h,2025,True,ea_fcas,2655.37811612432
2056,2024-02,VIC,12h,2025,True,ea_fcas,2279.27925
2057,2024-02,VIC,12h,2025,True,ea_fcas,2279.82325
2058,2024-02,VIC,12h,2025,True,ea_fcas,2279.06575
2059,2024-02,VIC,12h,2025,True,ea_fcas,2661.75232499999
2060,2024-02,VIC,12h,2025,True,ea_fcas,2279.68175
2025,2025-01,NSW,1h,2025,True,base,452.38
2026,2025-01,NSW,1h,2025,True,base,449.64
2027,2025-01,NSW,1h,2025,True,base,437.32
2028,2025-01,NSW,1h,2025,True,base,433.49
2029,2025-01,NSW,1h,2025,True,base,426.79
2030,2025-01,NSW,1h,2025,True,base,423.0
2031,2025-01,NSW,1h,2025,True,base,412.36
2032,2025-01,NSW,1h,2025,True,base,409.51
2033,2025-01,NSW,1h,2025,True,base,403.07
2034,2025-01,NSW,1h,2025,True,base,394.85
2035,2025-01,NSW,1h,2025,True,base,388.48
2036,2025-01,NSW,1h,2025,True,base,382.16
2037,2025-01,NSW,1h,2025,True,base,374.6
2038,2025-01,NSW,1h,2025,True,base,369.26
2039,2025-01,NSW,1h,2025,True,base,361.78
2040,2025-01,NSW,1h,2025,True,base,356.78
2041,2025-01,NSW,1h,2025,True,base,350.3
2042,2025-01,NSW,1h,2025,True,base,346.36
2043,2025-01,NSW,1h,2025,True,base,342.23
2044,2025-01,NSW,1h,2025,True,base,334.48
2045,2025-01,NSW,1h,2025,True,base,446.58
2046,2025-01,NSW,1h,2025,True,base,446.94
2047,2025-01,NSW,1h,2025,True,base,439.88
2048,2025-01,NSW,1h,2025,True,base,430.93
2049,2025-01,NSW,1h,2025,True,base,423.38
2050,2025-01,NSW,1h,2025,True,base,416.71
2051,2025-01,NSW,1h,2025,True,base,409.75
2052,2025-01,NSW,1h,2025,True,base,402.19
2053,2025-01,NSW,1h,2025,True,base,396.28
2054,2025-01,NSW,1h,2025,True,base,390.66
2055,2025-01,NSW,1h,2025,True,base,385.67
2056,2025-01,NSW,1h,2025,True,base,378.73
2057,2025-01,NSW,1h,2025,True,base,373.68
2058,2025-01,NSW,1h,2025,True,base,367.78
2059,2025-01,NSW,1h,2025,True,base,360.55
2060,2025-01,NSW,1h,2025,True,base,355.66
2025,2025-01,NSW,2h,2025,True,base,915.47
2026,2025-01,NSW,2h,2025,True,base,897.54
2027,2025-01,NSW,2h,2025,True,base,879.63
2028,2025-01,NSW,2h,2025,True,base,870.56
2029,2025-01,NSW,2h,2025,True,base,854.55
2030,2025-01,NSW,2h,2025,True,base,848.94
2031,2025-01,NSW,2h,2025,True,base,822.96
2032,2025-01,NSW,2h,2025,True,base,820.9
2033,2025-01,NSW,2h,2025,True,base,804.17
2034,2025-01,NSW,2h,2025,True,base,793.96
2035,2025-01,NSW,2h,2025,True,base,779.53
2036,2025-01,NSW,2h,2025,True,base,774.35
2037,2025-01,NSW,2h,2025,True,base,757.65
2038,2025-01,NSW,2h,2025,True,base,746.96
2039,2025-01,NSW,2h,2025,True,base,735.28
2040,2025-01,NSW,2h,2025,True,base,727.52
2041,2025-01,NSW,2h,2025,True,base,710.86
2042,2025-01,NSW,2h,2025,True,base,703.64
2043,2025-01,NSW,2h,2025,True,base,692.46
2044,2025-01,NSW,2h,2025,True,base,684.13
2045,2025-01,NSW,2h,2025,True,base,902.55
2046,2025-01,NSW,2h,2025,True,base,904.51
2047,2025-01,NSW,2h,2025,True,base,887.72
2048,2025-01,NSW,2h,2025,True,base,874.76
2049,2025-01,NSW,2h,2025,True,base,858.66
2050,2025-01,NSW,2h,2025,True,base,840.63
2051,2025-01,NSW,2h,2025,True,base,830.32
2052,2025-01,NSW,2h,2025,True,base,815.9
2053,2025-01,NSW,2h,2025,True,base,804.7
2054,2025-01,NSW,2h,2025,True,base,789.14
2055,2025-01,NSW,2h,2025,True,base,782.06
2056,2025-01,NSW,2h,2025,True,base,767.76
2057,2025-01,NSW,2h,2025,True,base,756.13
2058,2025-01,NSW,2h,2025,True,base,744.32
2059,2025-01,NSW,2h,2025,True,base,732.5
2060,2025-01,NSW,2h,2025,True,base,721.19
2025,2025-01,NSW,4h,2025,True,base,1805.28
2026,2025-01,NSW,4h,2025,True,base,1770.95
2027,2025-01,NSW,4h,2025,True,base,1737.25
2028,2025-01,NSW,4h,2025,True,base,1710.36
2029,2025-01,NSW,4h,2025,True,base,1697.38
2030,2025-01,NSW,4h,2025,True,base,1679.3
2031,2025-01,NSW,4h,2025,True,base,1622.87
2032,2025-01,NSW,4h,2025,True,base,1616.39
2033,2025-01,NSW,4h,2025,True,base,1585.4
2034,2025-01,NSW,4h,2025,True,base,1579.22
2035,2025-01,NSW,4h,2025,True,base,1546.26
2036,2025-01,NSW,4h,2025,True,base,1555.25
2037,2025-01,NSW,4h,2025,True,base,1521.87
2038,2025-01,NSW,4h,2025,True,base,1504.12
2039,2025-01,NSW,4h,2025,True,base,1478.62
2040,2025-01,NSW,4h,2025,True,base,1463.75
2041,2025-01,NSW,4h,2025,True,base,1429.31
2042,2025-01,NSW,4h,2025,True,base,1407.48
2043,2025-01,NSW,4h,2025,True,base,1389.65
2044,2025-01,NSW,4h,2025,True,base,1372.59
2045,2025-01,NSW,4h,2025,True,base,1800.62
2046,2025-01,NSW,4h,2025,True,base,1808.13
2047,2025-01,NSW,4h,2025,True,base,1770.82
2048,2025-01,NSW,4h,2025,True,base,1742.13
2049,2025-01,NSW,4h,2025,True,base,1712.23
2050,2025-01,NSW,4h,2025,True,base,1680.93
2051,2025-01,NSW,4h,2025,True,base,1660.04
2052,2025-01,NSW,4h,2025,True,base,1634.77
2053,2025-01,NSW,4h,2025,True,base,1608.4
2054,2025-01,NSW,4h,2025,True,base,1583.97
2055,2025-01,NSW,4h,2025,True,base,1556.15
2056,2025-01,NSW,4h,2025,True,base,1539.92
2057,2025-01,NSW,4h,2025,True,base,1514.7
2058,2025-01,NSW,4h,2025,True,base,1489.11
2059,2025-01,NSW,4h,2025,True,base,1465.08
2060,2025-01,NSW,4h,2025,True,base,1446.24
2025,2025-01,QLD,1h,2025,True,base,448.36
2026,2025-01,QLD,1h,2025,True,base,444.38
2027,2025-01,QLD,1h,2025,True,base,434.85
2028,2025-01,QLD,1h,2025,True,base,428.96
2029,2025-01,QLD,1h,2025,True,base,420.33
2030,2025-01,QLD,1h,2025,True,base,415.7
2031,2025-01,QLD,1h,2025,True,base,407.24
2032,2025-01,QLD,1h,2025,True,base,404.83
2033,2025-01,QLD,1h,2025,True,base,396.07
2034,2025-01,QLD,1h,2025,True,base,392.39
2035,2025-01,QLD,1h,2025,True,base,382.62
2036,2025-01,QLD,1h,2025,True,base,380.25
2037,2025-01,QLD,1h,2025,True,base,370.59
2038,2025-01,QLD,1h,2025,True,base,363.92
2039,2025-01,QLD,1h,2025,True,base,358.18
2040,2025-01,QLD,1h,2025,True,base,355.12
2041,2025-01,QLD,1h,2025,True,base,347.19
2042,2025-01,QLD,1h,2025,True,base,341.79
2043,2025-01,QLD,1h,2025,True,base,337.67
2044,2025-01,QLD,1h,2025,True,base,333.32
2045,2025-01,QLD,1h,2025,True,base,444.78
2046,2025-01,QLD,1h,2025,True,base,442.66
2047,2025-01,QLD,1h,2025,True,base,435.77
2048,2025-01,QLD,1h,2025,True,base,430.87
2049,2025-01,QLD,1h,2025,True,base,420.94
2050,2025-01,QLD,1h,2025,True,base,413.42
2051,2025-01,QLD,1h,2025,True,base,406.23
2052,2025-01,QLD,1h,2025,True,base,400.4
2053,2025-01,QLD,1h,2025,True,base,394.51
2054,2025-01,QLD,1h,2025,True,base,387.96
2055,2025-01,QLD,1h,2025,True,base,380.94
2056,2025-01,QLD,1h,2025,True,base,375.26
2057,2025-01,QLD,1h,2025,True,base,370.03
2058,2025-01,QLD,1h,2025,True,base,364.27
2059,2025-01,QLD,1h,2025,True,base,356.27
2060,2025-01,QLD,1h,2025,True,base,351.56
2025,2025-01,QLD,2h,2025,True,base,905.68
2026,2025-01,QLD,2h,2025,True,base,886.42
2027,2025-01,QLD,2h,2025,True,base,869.06
2028,2025-01,QLD,2h,2025,True,base,853.35
2029,2025-01,QLD,2h,2025,True,base,841.57
2030,2025-01,QLD,2h,2025,True,base,834.08
2031,2025-01,QLD,2h,2025,True,base,807.61
2032,2025-01,QLD,2h,2025,True,base,802.6
2033,2025-01,QLD,2h,2025,True,base,785.99
2034,2025-01,QLD,2h,2025,True,base,784.3
2035,2025-01,QLD,2h,2025,True,base,766.53
2036,2025-01,QLD,2h,2025,True,base,764.57
2037,2025-01,QLD,2h,2025,True,base,749.77
2038,2025-01,QLD,2h,2025,True,base,738.11
2039,2025-01,QLD,2h,2025,True,base,727.2
2040,2025-01,QLD,2h,2025,True,base,720.07
2041,2025-01,QLD,2h,2025,True,base,705.98
2042,2025-01,QLD,2h,2025,True,base,695.45
2043,2025-01,QLD,2h,2025,True,base,686.52
2044,2025-01,QLD,2h,2025,True,base,677.65
2045,2025-01,QLD,2h,2025,True,base,898.1
2046,2025-01,QLD,2h,2025,True,base,896.02
2047,2025-01,QLD,2h,2025,True,base,880.52
2048,2025-01,QLD,2h,2025,True,base,863.43
2049,2025-01,QLD,2h,2025,True,base,850.39
2050,2025-01,QLD,2h,2025,True,base,833.85
2051,2025-01,QLD,2h,2025,True,base,822.55
2052,2025-01,QLD,2h,2025,True,base,810.08
2053,2025-01,QLD,2h,2025,True,base,799.41
2054,2025-01,QLD,2h,2025,True,base,785.16
2055,2025-01,QLD,2h,2025,True,base,772.87
2056,2025-01,QLD,2h,2025,True,base,762.98
2057,2025-01,QLD,2h,2025,True,base,745.48
2058,2025-01,QLD,2h,2025,True,base,735.04
2059,2025-01,QLD,2h,2025,True,base,726.06
2060,2025-01,QLD,2h,2025,True,base,715.18
2025,2025-01,QLD,4h,2025,True,base,1803.05
2026,2025-01,QLD,4h,2025,True,base,1748.24
2027,2025-01,QLD,4h,2025,True,base,1697.58
2028,2025-01,QLD,4h,2025,True,base,1684.82
2029,2025-01,QLD,4h,2025,True,base,1658.2
2030,2025-01,QLD,4h,2025,True,base,1642.7
2031,2025-01,QLD,4h,2025,True,base,1584.4
2032,2025-01,QLD,4h,2025,True,base,1575.18
2033,2025-01,QLD,4h,2025,True,base,1542.03
2034,2025-01,QLD,4h,2025,True,base,1539.6
2035,2025-01,QLD,4h,2025,True,base,1511.53
2036,2025-01,QLD,4h,2025,True,base,1537.04
2037,2025-01,QLD,4h,2025,True,base,1502.8
2038,2025-01,QLD,4h,2025,True,base,1485.13
2039,2025-01,QLD,4h,2025,True,base,1458.45
2040,2025-01,QLD,4h,2025,True,base,1443.37
2041,2025-01,QLD,4h,2025,True,base,1416.48
2042,2025-01,QLD,4h,2025,True,base,1398.09
2043,2025-01,QLD,4h,2025,True,base,1375.77
2044,2025-01,QLD,4h,2025,True,base,1358.02
2045,2025-01,QLD,4h,2025,True,base,1783.58
2046,2025-01,QLD,4h,2025,True,base,1789.67
2047,2025-01,QLD,4h,2025,True,base,1754.74
2048,2025-01,QLD,4h,2025,True,base,1723.82
2049,2025-01,QLD,4h,2025,True,base,1691.11
2050,2025-01,QLD,4h,2025,True,base,1662.84
2051,2025-01,QLD,4h,2025,True,base,1638.9
2052,2025-01,QLD,4h,2025,True,base,1621.03
2053,2025-01,QLD,4h,2025,True,base,1585.93
2054,2025-01,QLD,4h,2025,True,base,1569.03
2055,2025-01,QLD,4h,2025,True,base,1544.94
2056,2025-01,QLD,4h,2025,True,base,1524.96
2057,2025-01,QLD,4h,2025,True,base,1495.85
2058,2025-01,QLD,4h,2025,True,base,1471.77
2059,2025-01,QLD,4h,2025,True,base,1444.6
2060,2025-01,QLD,4h,2025,True,base,1427.22
2025,2025-01,SA,1h,2025,True,base,452.36
2026,2025-01,SA,1h,2025,True,base,437.05
2027,2025-01,SA,1h,2025,True,base,424.37
2028,2025-01,SA,1h,2025,True,base,420.49
2029,2025-01,SA,1h,2025,True,base,410.42
2030,2025-01,SA,1h,2025,True,base,411.39
2031,2025-01,SA,1h,2025,True,base,394.4
2032,2025-01,SA,1h,2025,True,base,396.22
2033,2025-01,SA,1h,2025,True,base,389.82
2034,2025-01,SA,1h,2025,True,base,388.08
2035,2025-01,SA,1h,2025,True,base,381.16
2036,2025-01,SA,1h,2025,True,base,380.33
2037,2025-01,SA,1h,2025,True,base,372.36
2038,2025-01,SA,1h,2025,True,base,368.48
2039,2025-01,SA,1h,2025,True,base,361.39
2040,2025-01,SA,1h,2025,True,base,359.91
2041,2025-01,SA,1h,2025,True,base,349.32
2042,2025-01,SA,1h,2025,True,base,347.79
2043,2025-01,SA,1h,2025,True,base,342.5
2044,2025-01,SA,1h,2025,True,base,335.31
2045,2025-01,SA,1h,2025,True,base,445.29
2046,2025-01,SA,1h,2025,True,base,449.41
2047,2025-01,SA,1h,2025,True,base,435.49
2048,2025-01,SA,1h,2025,True,base,431.31
2049,2025-01,SA,1h,2025,True,base,421.52
2050,2025-01,SA,1h,2025,True,base,412.89
2051,2025-01,SA,1h,2025,True,base,408.06
2052,2025-01,SA,1h,2025,True,base,403.44
2053,2025-01,SA,1h,2025,True,base,395.64
2054,2025-01,SA,1h,2025,True,base,390.81
2055,2025-01,SA,1h,2025,True,base,383.78
2056,2025-01,SA,1h,2025,True,base,379.13
2057,2025-01,SA,1h,2025,True,base,373.13
2058,2025-01,SA,1h,2025,True,base,366.17
2059,2025-01,SA,1h,2025,True,base,361.36
2060,2025-01,SA,1h,2025,True,base,356.27
2025,2025-01,SA,2h,2025,True,base,900.92
2026,2025-01,SA,2h,2025,True,base,862.37
2027,2025-01,SA,2h,2025,True,base,837.52
2028,2025-01,SA,2h,2025,True,base,827.01
2029,2025-01,SA,2h,2025,True,base,819.04
2030,2025-01,SA,2h,2025,True,base,816.91
2031,2025-01,SA,2h,2025,True,base,784.53
2032,2025-01,SA,2h,2025,True,base,786.5
2033,2025-01,SA,2h,2025,True,base,772.11
2034,2025-01,SA,2h,2025,True,base,770.73
2035,2025-01,SA,2h,2025,True,base,756.18
2036,2025-01,SA,2h,2025,True,base,767.32
2037,2025-01,SA,2h,2025,True,base,750.34
2038,2025-01,SA,2h,2025,True,base,743.96
2039,2025-01,SA,2h,2025,True,base,730.77
2040,2025-01,SA,2h,2025,True,base,724.38
2041,2025-01,SA,2h,2025,True,base,709.07
2042,2025-01,SA,2h,2025,True,base,698.68
2043,2025-01,SA,2h,2025,True,base,688.92
2044,2025-01,SA,2h,2025,True,base,679.63
2045,2025-01,SA,2h,2025,True,base,900.22
2046,2025-01,SA,2h,2025,True,base,898.6
2047,2025-01,SA,2h,2025,True,base,881.57
2048,2025-01,SA,2h,2025,True,base,867.17
2049,2025-01,SA,2h,2025,True,base,849.72
2050,2025-01,SA,2h,2025,True,base,832.23
2051,2025-01,SA,2h,2025,True,base,819.47
2052,2025-01,SA,2h,2025,True,base,809.9
2053,2025-01,SA,2h,2025,True,base,795.84
2054,2025-01,SA,2h,2025,True,base,783.43
