fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2060,2024-02,VIC,2h,2024,True,base,-45418.880000000005
2024,2024-02,VIC,4h,2024,True,base,-19348.71
2025,2024-02,VIC,4h,2024,True,base,-10201.119999999999
2026,2024-02,VIC,4h,2024,True,base,-23481.17
2027,2024-02,VIC,4h,2024,True,base,-31149.159999999996
2028,2024-02,VIC,4h,2024,True,base,-44243.60999999999
2029,2024-02,VIC,4h,2024,True,base,-60734.31
2030,2024-02,VIC,4h,2024,True,base,-52485.79000000001
2031,2024-02,VIC,4h,2024,True,base,-54787.200000000004
2032,2024-02,VIC,4h,2024,True,base,-59908.62
2033,2024-02,VIC,4h,2024,True,base,-56248.09
2034,2024-02,VIC,4h,2024,True,base,-59965.32
2035,2024-02,VIC,4h,2024,True,base,-53238.34
2036,2024-02,VIC,4h,2024,True,base,-71295.81
2037,2024-02,VIC,4h,2024,True,base,-70405.73
2038,2024-02,VIC,4h,2024,True,base,-71133.75
2039,2024-02,VIC,4h,2024,True,base,-71562.61
2040,2024-02,VIC,4h,2024,True,base,-71086.81999999999
2041,2024-02,VIC,4h,2024,True,base,-73830.46
2042,2024-02,VIC,4h,2024,True,base,-76693.97
2043,2024-02,VIC,4h,2024,True,base,-76012.12
2044,2024-02,VIC,4h,2024,True,base,-101177.91
2045,2024-02,VIC,4h,2024,True,base,-103706.08000000002
2046,2024-02,VIC,4h,2024,True,base,-104829.7
2047,2024-02,VIC,4h,2024,True,base,-103885.93
2048,2024-02,VIC,4h,2024,True,base,-102749.31
2049,2024-02,VIC,4h,2024,True,base,-104727.03
2050,2024-02,VIC,4h,2024,True,base,-102060.22
2051,2024-02,VIC,4h,2024,True,base,-102250.37
2052,2024-02,VIC,4h,2024,True,base,-96773.45
2053,2024-02,VIC,4h,2024,True,base,-96681.52000000002
2054,2024-02,VIC,4h,2024,True,base,-99984.23000000001
2055,2024-02,VIC,4h,2024,True,base,-97698.0
2056,2024-02,VIC,4h,2024,True,base,-97449.07
2057,2024-02,VIC,4h,2024,True,base,-97460.44
2058,2024-02,VIC,4h,2024,True,base,-94881.36
2059,2024-02,VIC,4h,2024,True,base,-93216.43
2060,2024-02,VIC,4h,2024,True,base,-90486.42
2024,2024-02,NSW,1h,2026,True,base,0.0
2025,2024-02,NSW,1h,2026,True,base,0.0
2026,2024-02,NSW,1h,2026,True,base,-13139.369999999999
2027,2024-02,NSW,1h,2026,True,base,-13454.31
2028,2024-02,NSW,1h,2026,True,base,-18702.04
2029,2024-02,NSW,1h,2026,True,base,-20074.36
2030,2024-02,NSW,1h,2026,True,base,-18228.14
2031,2024-02,NSW,1h,2026,True,base,-16059.439999999999
2032,2024-02,NSW,1h,2026,True,base,-18269.440000000002
2033,2024-02,NSW,1h,2026,True,base,-17040.73
2034,2024-02,NSW,1h,2026,True,base,-19456.51
2035,2024-02,NSW,1h,2026,True,base,-18038.02
2036,2024-02,NSW,1h,2026,True,base,-22401.63
2037,2024-02,NSW,1h,2026,True,base,-23006.22
2038,2024-02,NSW,1h,2026,True,base,-22234.03
2039,2024-02,NSW,1h,2026,True,base,-23256.7
2040,2024-02,NSW,1h,2026,True,base,-23973.28
2041,2024-02,NSW,1h,2026,True,base,-23616.64
2042,2024-02,NSW,1h,2026,True,base,-21738.1
2043,2024-02,NSW,1h,2026,True,base,-21967.0
2044,2024-02,NSW,1h,2026,True,base,-21723.370000000003
2045,2024-02,NSW,1h,2026,True,base,-22451.55
2046,2024-02,NSW,1h,2026,True,base,-26928.8
2047,2024-02,NSW,1h,2026,True,base,-27181.24
2048,2024-02,NSW,1h,2026,True,base,-29878.03
2049,2024-02,NSW,1h,2026,True,base,-28520.36
2050,2024-02,NSW,1h,2026,True,base,-29611.02
2051,2024-02,NSW,1h,2026,True,base,-27201.36
2052,2024-02,NSW,1h,2026,True,base,-26693.86
2053,2024-02,NSW,1h,2026,True,base,-30408.43
2054,2024-02,NSW,1h,2026,True,base,-29249.54
2055,2024-02,NSW,1h,2026,True,base,-27854.33
2056,2024-02,NSW,1h,2026,True,base,-26958.73
2057,2024-02,NSW,1h,2026,True,base,-26883.79
2058,2024-02,NSW,1h,2026,True,base,-26515.58
2059,2024-02,NSW,1h,2026,True,base,-28100.89
2060,2024-02,NSW,1h,2026,True,base,-27811.93
2024,2024-02,NSW,2h,2026,True,base,0.0
2025,2024-02,NSW,2h,2026,True,base,0.0
2026,2024-02,NSW,2h,2026,True,base,-24963.289999999997
2027,2024-02,NSW,2h,2026,True,base,-26332.85
2028,2024-02,NSW,2h,2026,True,base,-34421.67
2029,2024-02,NSW,2h,2026,True,base,-37954.520000000004
2030,2024-02,NSW,2h,2026,True,base,-33584.49
2031,2024-02,NSW,2h,2026,True,base,-31332.47
2032,2024-02,NSW,2h,2026,True,base,-35506.8
2033,2024-02,NSW,2h,2026,True,base,-33118.33
2034,2024-02,NSW,2h,2026,True,base,-37700.58
2035,2024-02,NSW,2h,2026,True,base,-34288.35
2036,2024-02,NSW,2h,2026,True,base,-42668.89
2037,2024-02,NSW,2h,2026,True,base,-43165.130000000005
2038,2024-02,NSW,2h,2026,True,base,-41431.12
2039,2024-02,NSW,2h,2026,True,base,-42029.33
2040,2024-02,NSW,2h,2026,True,base,-43235.69
2041,2024-02,NSW,2h,2026,True,base,-43140.840000000004
2042,2024-02,NSW,2h,2026,True,base,-40484.08
2043,2024-02,NSW,2h,2026,True,base,-40038.06
2044,2024-02,NSW,2h,2026,True,base,-39559.92
2045,2024-02,NSW,2h,2026,True,base,-40542.799999999996
2046,2024-02,NSW,2h,2026,True,base,-50384.67
2047,2024-02,NSW,2h,2026,True,base,-50379.46
2048,2024-02,NSW,2h,2026,True,base,-53119.37
2049,2024-02,NSW,2h,2026,True,base,-51626.799999999996
2050,2024-02,NSW,2h,2026,True,base,-51302.06
2051,2024-02,NSW,2h,2026,True,base,-49863.97
2052,2024-02,NSW,2h,2026,True,base,-48184.5
2053,2024-02,NSW,2h,2026,True,base,-49996.740000000005
2054,2024-02,NSW,2h,2026,True,base,-52535.36
2055,2024-02,NSW,2h,2026,True,base,-50455.37
2056,2024-02,NSW,2h,2026,True,base,-49406.76
2057,2024-02,NSW,2h,2026,True,base,-47858.53
2058,2024-02,NSW,2h,2026,True,base,-47457.78
2059,2024-02,NSW,2h,2026,True,base,-45880.68
2060,2024-02,NSW,2h,2026,True,base,-48099.479999999996
2024,2024-02,NSW,4h,2026,True,base,0.0
2025,2024-02,NSW,4h,2026,True,base,0.0
2026,2024-02,NSW,4h,2026,True,base,-51794.38
2027,2024-02,NSW,4h,2026,True,base,-55341.86
2028,2024-02,NSW,4h,2026,True,base,-68153.68
2029,2024-02,NSW,4h,2026,True,base,-73148.71
2030,2024-02,NSW,4h,2026,True,base,-65755.07
2031,2024-02,NSW,4h,2026,True,base,-63558.57
2032,2024-02,NSW,4h,2026,True,base,-71970.99
2033,2024-02,NSW,4h,2026,True,base,-66708.70999999999
2034,2024-02,NSW,4h,2026,True,base,-74821.15999999999
2035,2024-02,NSW,4h,2026,True,base,-67611.47
2036,2024-02,NSW,4h,2026,True,base,-84300.43000000001
2037,2024-02,NSW,4h,2026,True,base,-83010.95
2038,2024-02,NSW,4h,2026,True,base,-80510.09
2039,2024-02,NSW,4h,2026,True,base,-81907.94
2040,2024-02,NSW,4h,2026,True,base,-82219.02
2041,2024-02,NSW,4h,2026,True,base,-84287.37
2042,2024-02,NSW,4h,2026,True,base,-78988.84
2043,2024-02,NSW,4h,2026,True,base,-78017.96
2044,2024-02,NSW,4h,2026,True,base,-76358.02
2045,2024-02,NSW,4h,2026,True,base,-77330.92
2046,2024-02,NSW,4h,2026,True,base,-99600.69
2047,2024-02,NSW,4h,2026,True,base,-100808.25
2048,2024-02,NSW,4h,2026,True,base,-102989.48999999999
2049,2024-02,NSW,4h,2026,True,base,-99631.02
2050,2024-02,NSW,4h,2026,True,base,-101809.35
2051,2024-02,NSW,4h,2026,True,base,-98941.36
2052,2024-02,NSW,4h,2026,True,base,-95921.17
2053,2024-02,NSW,4h,2026,True,base,-96366.84000000001
2054,2024-02,NSW,4h,2026,True,base,-101614.66
2055,2024-02,NSW,4h,2026,True,base,-98614.95000000001
2056,2024-02,NSW,4h,2026,True,base,-96025.44
2057,2024-02,NSW,4h,2026,True,base,-95187.31
2058,2024-02,NSW,4h,2026,True,base,-92309.06
2059,2024-02,NSW,4h,2026,True,base,-90784.59
2060,2024-02,NSW,4h,2026,True,base,-89968.68
2024,2024-02,QLD,1h,2026,True,base,0.0
2025,2024-02,QLD,1h,2026,True,base,0.0
2026,2024-02,QLD,1h,2026,True,base,-6888.67
2027,2024-02,QLD,1h,2026,True,base,-5898.599999999999
2028,2024-02,QLD,1h,2026,True,base,-7747.31
2029,2024-02,QLD,1h,2026,True,base,-6857.94
2030,2024-02,QLD,1h,2026,True,base,-6410.040000000001
2031,2024-02,QLD,1h,2026,True,base,-8019.42
2032,2024-02,QLD,1h,2026,True,base,-12835.550000000001
2033,2024-02,QLD,1h,2026,True,base,-13762.670000000002
2034,2024-02,QLD,1h,2026,True,base,-16636.7
2035,2024-02,QLD,1h,2026,True,base,-15133.56
2036,2024-02,QLD,1h,2026,True,base,-19877.739999999998
2037,2024-02,QLD,1h,2026,True,base,-19662.449999999997
2038,2024-02,QLD,1h,2026,True,base,-18796.82
2039,2024-02,QLD,1h,2026,True,base,-19180.02
2040,2024-02,QLD,1h,2026,True,base,-20036.7
2041,2024-02,QLD,1h,2026,True,base,-18446.1
2042,2024-02,QLD,1h,2026,True,base,-19121.32
2043,2024-02,QLD,1h,2026,True,base,-17601.28
2044,2024-02,QLD,1h,2026,True,base,-16797.63
2045,2024-02,QLD,1h,2026,True,base,-17268.27
2046,2024-02,QLD,1h,2026,True,base,-21609.17
2047,2024-02,QLD,1h,2026,True,base,-20260.79
2048,2024-02,QLD,1h,2026,True,base,-19839.17
2049,2024-02,QLD,1h,2026,True,base,-18737.52
2050,2024-02,QLD,1h,2026,True,base,-20415.31
2051,2024-02,QLD,1h,2026,True,base,-20113.64
2052,2024-02,QLD,1h,2026,True,base,-20549.35
2053,2024-02,QLD,1h,2026,True,base,-19279.77
2054,2024-02,QLD,1h,2026,True,base,-20668.78
2055,2024-02,QLD,1h,2026,True,base,-19691.89
2056,2024-02,QLD,1h,2026,True,base,-19811.2
2057,2024-02,QLD,1h,2026,True,base,-20590.79
2058,2024-02,QLD,1h,2026,True,base,-19079.4
2059,2024-02,QLD,1h,2026,True,base,-20440.23
2060,2024-02,QLD,1h,2026,True,base,-19484.170000000002
2024,2024-02,QLD,2h,2026,True,base,0.0
2025,2024-02,QLD,2h,2026,True,base,0.0
2026,2024-02,QLD,2h,2026,True,base,-12022.659999999998
2027,2024-02,QLD,2h,2026,True,base,-10212.82
2028,2024-02,QLD,2h,2026,True,base,-14343.4
2029,2024-02,QLD,2h,2026,True,base,-12059.39
2030,2024-02,QLD,2h,2026,True,base,-11396.490000000002
2031,2024-02,QLD,2h,2026,True,base,-14979.2
2032,2024-02,QLD,2h,2026,True,base,-25148.22
2033,2024-02,QLD,2h,2026,True,base,-27575.600000000002
2034,2024-02,QLD,2h,2026,True,base,-31686.17
2035,2024-02,QLD,2h,2026,True,base,-29102.61
2036,2024-02,QLD,2h,2026,True,base,-35833.97
2037,2024-02,QLD,2h,2026,True,base,-35168.61
2038,2024-02,QLD,2h,2026,True,base,-34674.3
2039,2024-02,QLD,2h,2026,True,base,-34895.34
2040,2024-02,QLD,2h,2026,True,base,-33445.19
2041,2024-02,QLD,2h,2026,True,base,-32509.989999999998
2042,2024-02,QLD,2h,2026,True,base,-33100.479999999996
2043,2024-02,QLD,2h,2026,True,base,-31107.09
2044,2024-02,QLD,2h,2026,True,base,-30210.66
2045,2024-02,QLD,2h,2026,True,base,-30697.97
2046,2024-02,QLD,2h,2026,True,base,-39279.59
2047,2024-02,QLD,2h,2026,True,base,-37474.64
2048,2024-02,QLD,2h,2026,True,base,-36233.33
2049,2024-02,QLD,2h,2026,True,base,-34721.89
2050,2024-02,QLD,2h,2026,True,base,-39165.61
2051,2024-02,QLD,2h,2026,True,base,-36668.47
2052,2024-02,QLD,2h,2026,True,base,-35841.43
2053,2024-02,QLD,2h,2026,True,base,-34054.909999999996
2054,2024-02,QLD,2h,2026,True,base,-36187.69
2055,2024-02,QLD,2h,2026,True,base,-34903.54
2056,2024-02,QLD,2h,2026,True,base,-35862.78
2057,2024-02,QLD,2h,2026,True,base,-35567.29
2058,2024-02,QLD,2h,2026,True,base,-33142.86
2059,2024-02,QLD,2h,2026,True,base,-36033.43
2060,2024-02,QLD,2h,2026,True,base,-33468.46
2024,2024-02,QLD,4h,2026,True,base,0.0
2025,2024-02,QLD,4h,2026,True,base,0.0
2026,2024-02,QLD,4h,2026,True,base,-28362.27
2027,2024-02,QLD,4h,2026,True,base,-22727.12
2028,2024-02,QLD,4h,2026,True,base,-28345.35
2029,2024-02,QLD,4h,2026,True,base,-23999.63
2030,2024-02,QLD,4h,2026,True,base,-23832.649999999998
2031,2024-02,QLD,4h,2026,True,base,-32780.28
2032,2024-02,QLD,4h,2026,True,base,-52903.13
2033,2024-02,QLD,4h,2026,True,base,-57774.65
2034,2024-02,QLD,4h,2026,True,base,-65833.67
2035,2024-02,QLD,4h,2026,True,base,-60004.75
2036,2024-02,QLD,4h,2026,True,base,-71219.62
2037,2024-02,QLD,4h,2026,True,base,-70722.57
2038,2024-02,QLD,4h,2026,True,base,-69494.54
2039,2024-02,QLD,4h,2026,True,base,-69734.26
2040,2024-02,QLD,4h,2026,True,base,-65397.4
2041,2024-02,QLD,4h,2026,True,base,-63478.979999999996
2042,2024-02,QLD,4h,2026,True,base,-62306.31999999999
2043,2024-02,QLD,4h,2026,True,base,-59763.979999999996
2044,2024-02,QLD,4h,2026,True,base,-57723.64000000001
2045,2024-02,QLD,4h,2026,True,base,-58074.39
2046,2024-02,QLD,4h,2026,True,base,-78280.68
2047,2024-02,QLD,4h,2026,True,base,-76793.39
2048,2024-02,QLD,4h,2026,True,base,-73853.93
2049,2024-02,QLD,4h,2026,True,base,-70468.44
2050,2024-02,QLD,4h,2026,True,base,-76765.99
2051,2024-02,QLD,4h,2026,True,base,-74086.52
2052,2024-02,QLD,4h,2026,True,base,-71321.73999999999
2053,2024-02,QLD,4h,2026,True,base,-67450.17
2054,2024-02,QLD,4h,2026,True,base,-70066.55
2055,2024-02,QLD,4h,2026,True,base,-69363.15
2056,2024-02,QLD,4h,2026,True,base,-70392.24
2057,2024-02,QLD,4h,2026,True,base,-69893.11
2058,2024-02,QLD,4h,2026,True,base,-65842.37
2059,2024-02,QLD,4h,2026,True,base,-68125.94
2060,2024-02,QLD,4h,2026,True,base,-65530.630000000005
2024,2024-02,SA,1h,2026,True,base,0.0
2025,2024-02,SA,1h,2026,True,base,0.0
2026,2024-02,SA,1h,2026,True,base,6159.129999999999
2027,2024-02,SA,1h,2026,True,base,4206.719999999999
2028,2024-02,SA,1h,2026,True,base,3578.1600000000003
2029,2024-02,SA,1h,2026,True,base,660.8499999999997
2030,2024-02,SA,1h,2026,True,base,-45.41000000000008
2031,2024-02,SA,1h,2026,True,base,-2479.11
2032,2024-02,SA,1h,2026,True,base,-7724.18
2033,2024-02,SA,1h,2026,True,base,-8234.53
2034,2024-02,SA,1h,2026,True,base,-8664.880000000001
2035,2024-02,SA,1h,2026,True,base,-11810.0
2036,2024-02,SA,1h,2026,True,base,-16125.109999999999
2037,2024-02,SA,1h,2026,True,base,-16072.68
2038,2024-02,SA,1h,2026,True,base,-17144.29
2039,2024-02,SA,1h,2026,True,base,-17689.44
2040,2024-02,SA,1h,2026,True,base,-19119.41
2041,2024-02,SA,1h,2026,True,base,-20477.59
2042,2024-02,SA,1h,2026,True,base,-17737.09
2043,2024-02,SA,1h,2026,True,base,-16912.44
2044,2024-02,SA,1h,2026,True,base,-14714.05
2045,2024-02,SA,1h,2026,True,base,-14045.99
2046,2024-02,SA,1h,2026,True,base,-18965.84
2047,2024-02,SA,1h,2026,True,base,-19333.980000000003
2048,2024-02,SA,1h,2026,True,base,-21896.28
2049,2024-02,SA,1h,2026,True,base,-20529.51
2050,2024-02,SA,1h,2026,True,base,-18858.29
2051,2024-02,SA,1h,2026,True,base,-19844.16
2052,2024-02,SA,1h,2026,True,base,-19461.25
2053,2024-02,SA,1h,2026,True,base,-18496.39
2054,2024-02,SA,1h,2026,True,base,-20006.989999999998
2055,2024-02,SA,1h,2026,True,base,-21272.170000000002
2056,2024-02,SA,1h,2026,True,base,-19700.100000000002
2057,2024-02,SA,1h,2026,True,base,-19370.800000000003
2058,2024-02,SA,1h,2026,True,base,-19811.84
2059,2024-02,SA,1h,2026,True,base,-19924.65
2060,2024-02,SA,1h,2026,True,base,-19462.18
2024,2024-02,SA,2h,2026,True,base,0.0
2025,2024-02,SA,2h,2026,True,base,0.0
2026,2024-02,SA,2h,2026,True,base,6580.26
2027,2024-02,SA,2h,2026,True,base,2796.61
2028,2024-02,SA,2h,2026,True,base,-268.2699999999995
2029,2024-02,SA,2h,2026,True,base,-8840.33
2030,2024-02,SA,2h,2026,True,base,-8778.47
2031,2024-02,SA,2h,2026,True,base,-12612.84
2032,2024-02,SA,2h,2026,True,base,-18680.41
2033,2024-02,SA,2h,2026,True,base,-21085.399999999998
2034,2024-02,SA,2h,2026,True,base,-22828.850000000002
2035,2024-02,SA,2h,2026,True,base,-25020.0
2036,2024-02,SA,2h,2026,True,base,-31027.03
2037,2024-02,SA,2h,2026,True,base,-31762.6
2038,2024-02,SA,2h,2026,True,base,-33236.87
2039,2024-02,SA,2h,2026,True,base,-34484.43
2040,2024-02,SA,2h,2026,True,base,-37162.979999999996
2041,2024-02,SA,2h,2026,True,base,-37230.95
2042,2024-02,SA,2h,2026,True,base,-33460.270000000004
2043,2024-02,SA,2h,2026,True,base,-29236.47
2044,2024-02,SA,2h,2026,True,base,-26592.04
2045,2024-02,SA,2h,2026,True,base,-26124.03
2046,2024-02,SA,2h,2026,True,base,-36610.22
2047,2024-02,SA,2h,2026,True,base,-37885.01
2048,2024-02,SA,2h,2026,True,base,-37998.64
2049,2024-02,SA,2h,2026,True,base,-38461.26
2050,2024-02,SA,2h,2026,True,base,-36204.19
2051,2024-02,SA,2h,2026,True,base,-36572.76
2052,2024-02,SA,2h,2026,True,base,-34504.87
2053,2024-02,SA,2h,2026,True,base,-33874.340000000004
2054,2024-02,SA,2h,2026,True,base,-37220.84
2055,2024-02,SA,2h,2026,True,base,-38007.88
2056,2024-02,SA,2h,2026,True,base,-34954.729999999996
2057,2024-02,SA,2h,2026,True,base,-36093.899999999994
2058,2024-02,SA,2h,2026,True,base,-36645.3
2059,2024-02,SA,2h,2026,True,base,-36196.87
2060,2024-02,SA,2h,2026,True,base,-34263.63
2024,2024-02,SA,4h,2026,True,base,0.0
2025,2024-02,SA,4h,2026,True,base,0.0
2026,2024-02,SA,4h,2026,True,base,-10631.03
2027,2024-02,SA,4h,2026,True,base,-19232.4
2028,2024-02,SA,4h,2026,True,base,-24655.019999999997
2029,2024-02,SA,4h,2026,True,base,-39365.049999999996
2030,2024-02,SA,4h,2026,True,base,-37027.66
2031,2024-02,SA,4h,2026,True,base,-43387.38
2032,2024-02,SA,4h,2026,True,base,-49938.65
2033,2024-02,SA,4h,2026,True,base,-51218.99
2034,2024-02,SA,4h,2026,True,base,-56518.0
2035,2024-02,SA,4h,2026,True,base,-55869.509999999995
2036,2024-02,SA,4h,2026,True,base,-68516.82
2037,2024-02,SA,4h,2026,True,base,-68785.98
2038,2024-02,SA,4h,2026,True,base,-68675.84
2039,2024-02,SA,4h,2026,True,base,-72184.49
2040,2024-02,SA,4h,2026,True,base,-74272.12
2041,2024-02,SA,4h,2026,True,base,-75193.28
2042,2024-02,SA,4h,2026,True,base,-67937.35
2043,2024-02,SA,4h,2026,True,base,-58619.78
2044,2024-02,SA,4h,2026,True,base,-53929.659999999996
2045,2024-02,SA,4h,2026,True,base,-52695.72
2046,2024-02,SA,4h,2026,True,base,-76746.01
2047,2024-02,SA,4h,2026,True,base,-79407.31
2048,2024-02,SA,4h,2026,True,base,-75754.59
2049,2024-02,SA,4h,2026,True,base,-77087.92
2050,2024-02,SA,4h,2026,True,base,-75028.95
2051,2024-02,SA,4h,2026,True,base,-75934.5
2052,2024-02,SA,4h,2026,True,base,-71421.95
2053,2024-02,SA,4h,2026,True,base,-70807.06999999999
2054,2024-02,SA,4h,2026,True,base,-74744.08
2055,2024-02,SA,4h,2026,True,base,-75280.20000000001
2056,2024-02,SA,4h,2026,True,base,-71507.53
2057,2024-02,SA,4h,2026,True,base,-73506.8
2058,2024-02,SA,4h,2026,True,base,-73448.09
2059,2024-02,SA,4h,2026,True,base,-73404.72
2060,2024-02,SA,4h,2026,True,base,-69505.11
2024,2024-02,VIC,1h,2026,True,base,0.0
2025,2024-02,VIC,1h,2026,True,base,0.0
2026,2024-02,VIC,1h,2026,True,base,-2601.77
2027,2024-02,VIC,1h,2026,True,base,-4572.259999999999
2028,2024-02,VIC,1h,2026,True,base,-8900.78
2029,2024-02,VIC,1h,2026,True,base,-13029.66
2030,2024-02,VIC,1h,2026,True,base,-10867.24
2031,2024-02,VIC,1h,2026,True,base,-11577.34
2032,2024-02,VIC,1h,2026,True,base,-13533.179999999998
2033,2024-02,VIC,1h,2026,True,base,-12461.39
2034,2024-02,VIC,1h,2026,True,base,-14248.77
2035,2024-02,VIC,1h,2026,True,base,-12181.14
2036,2024-02,VIC,1h,2026,True,base,-17291.51
2037,2024-02,VIC,1h,2026,True,base,-17322.010000000002
2038,2024-02,VIC,1h,2026,True,base,-17389.71
2039,2024-02,VIC,1h,2026,True,base,-17823.75
2040,2024-02,VIC,1h,2026,True,base,-17792.38
2041,2024-02,VIC,1h,2026,True,base,-18449.35
2042,2024-02,VIC,1h,2026,True,base,-19746.23
2043,2024-02,VIC,1h,2026,True,base,-20204.21
2044,2024-02,VIC,1h,2026,True,base,-18860.41
2045,2024-02,VIC,1h,2026,True,base,-19249.910000000003
2046,2024-02,VIC,1h,2026,True,base,-25615.46
2047,2024-02,VIC,1h,2026,True,base,-27620.8
2048,2024-02,VIC,1h,2026,True,base,-27418.16
2049,2024-02,VIC,1h,2026,True,base,-29111.640000000003
2050,2024-02,VIC,1h,2026,True,base,-25885.83
2051,2024-02,VIC,1h,2026,True,base,-26466.81
2052,2024-02,VIC,1h,2026,True,base,-27810.81
2053,2024-02,VIC,1h,2026,True,base,-26802.17
2054,2024-02,VIC,1h,2026,True,base,-25222.57
2055,2024-02,VIC,1h,2026,True,base,-24969.07
2056,2024-02,VIC,1h,2026,True,base,-24987.059999999998
2057,2024-02,VIC,1h,2026,True,base,-26169.14
2058,2024-02,VIC,1h,2026,True,base,-24835.8
2059,2024-02,VIC,1h,2026,True,base,-24337.22
2060,2024-02,VIC,1h,2026,True,base,-24765.550000000003
2024,2024-02,VIC,2h,2026,True,base,0.0
2025,2024-02,VIC,2h,2026,True,base,0.0
2026,2024-02,VIC,2h,2026,True,base,-8459.25
2027,2024-02,VIC,2h,2026,True,base,-11689.939999999999
2028,2024-02,VIC,2h,2026,True,base,-20065.95
2029,2024-02,VIC,2h,2026,True,base,-27855.88
2030,2024-02,VIC,2h,2026,True,base,-23637.079999999998
2031,2024-02,VIC,2h,2026,True,base,-25378.96
2032,2024-02,VIC,2h,2026,True,base,-28623.99
2033,2024-02,VIC,2h,2026,True,base,-26404.86
2034,2024-02,VIC,2h,2026,True,base,-28846.59
2035,2024-02,VIC,2h,2026,True,base,-25537.63
2036,2024-02,VIC,2h,2026,True,base,-34380.91
2037,2024-02,VIC,2h,2026,True,base,-34408.86
2038,2024-02,VIC,2h,2026,True,base,-34653.74
2039,2024-02,VIC,2h,2026,True,base,-35577.259999999995
2040,2024-02,VIC,2h,2026,True,base,-35794.59
2041,2024-02,VIC,2h,2026,True,base,-36177.9
2042,2024-02,VIC,2h,2026,True,base,-38350.57
2043,2024-02,VIC,2h,2026,True,base,-38410.770000000004
2044,2024-02,VIC,2h,2026,True,base,-36927.11
2045,2024-02,VIC,2h,2026,True,base,-37104.61
2046,2024-02,VIC,2h,2026,True,base,-50745.020000000004
2047,2024-02,VIC,2h,2026,True,base,-52108.52
2048,2024-02,VIC,2h,2026,True,base,-52281.63
2049,2024-02,VIC,2h,2026,True,base,-53755.990000000005
2050,2024-02,VIC,2h,2026,True,base,-50409.35
2051,2024-02,VIC,2h,2026,True,base,-51327.39
2052,2024-02,VIC,2h,2026,True,base,-47602.0
2053,2024-02,VIC,2h,2026,True,base,-48549.56
2054,2024-02,VIC,2h,2026,True,base,-49507.29
2055,2024-02,VIC,2h,2026,True,base,-48501.32
2056,2024-02,VIC,2h,2026,True,base,-48583.81
2057,2024-02,VIC,2h,2026,True,base,-48981.41
2058,2024-02,VIC,2h,2026,True,base,-47590.43
2059,2024-02,VIC,2h,2026,True,base,-47227.81
2060,2024-02,VIC,2h,2026,True,base,-46792.04
2024,2024-02,VIC,4h,2026,True,base,0.0
2025,2024-02,VIC,4h,2026,True,base,0.0
2026,2024-02,VIC,4h,2026,True,base,-25175.17
2027,2024-02,VIC,4h,2026,True,base,-32757.170000000002
2028,2024-02,VIC,4h,2026,True,base,-46158.64
2029,2024-02,VIC,4h,2026,True,base,-63265.49
2030,2024-02,VIC,4h,2026,True,base,-54372.74
2031,2024-02,VIC,4h,2026,True,base,-56844.94
2032,2024-02,VIC,4h,2026,True,base,-62188.57000000001
2033,2024-02,VIC,4h,2026,True,base,-58098.65
2034,2024-02,VIC,4h,2026,True,base,-62474.47
2035,2024-02,VIC,4h,2026,True,base,-55590.42
2036,2024-02,VIC,4h,2026,True,base,-74035.31
2037,2024-02,VIC,4h,2026,True,base,-73029.1
2038,2024-02,VIC,4h,2026,True,base,-73321.44
2039,2024-02,VIC,4h,2026,True,base,-73696.87
2040,2024-02,VIC,4h,2026,True,base,-73024.53
2041,2024-02,VIC,4h,2026,True,base,-76282.06999999999
2042,2024-02,VIC,4h,2026,True,base,-78608.23
2043,2024-02,VIC,4h,2026,True,base,-79169.95
2044,2024-02,VIC,4h,2026,True,base,-76153.65
2045,2024-02,VIC,4h,2026,True,base,-76183.64
2046,2024-02,VIC,4h,2026,True,base,-105888.84999999999
2047,2024-02,VIC,4h,2026,True,base,-108163.54
2048,2024-02,VIC,4h,2026,True,base,-106653.53000000001
2049,2024-02,VIC,4h,2026,True,base,-108290.4
2050,2024-02,VIC,4h,2026,True,base,-105251.72
2051,2024-02,VIC,4h,2026,True,base,-105123.11
2052,2024-02,VIC,4h,2026,True,base,-100156.56999999999
2053,2024-02,VIC,4h,2026,True,base,-99996.6
2054,2024-02,VIC,4h,2026,True,base,-102996.87
2055,2024-02,VIC,4h,2026,True,base,-100442.79000000001
2056,2024-02,VIC,4h,2026,True,base,-100389.86
2057,2024-02,VIC,4h,2026,True,base,-100475.62
2058,2024-02,VIC,4h,2026,True,base,-97938.09
2059,2024-02,VIC,4h,2026,True,base,-95762.14000000001
2060,2024-02,VIC,4h,2026,True,base,-93158.6
2025,2024-02,VIC,12h,2025,True,ea_fcas,-61836.0664867737
2026,2024-02,VIC,12h,2025,True,ea_fcas,-89938.4711616284
2027,2024-02,VIC,12h,2025,True,ea_fcas,-107290.788863856
2028,2024-02,VIC,12h,2025,True,ea_fcas,-130376.829888896
2029,2024-02,VIC,12h,2025,True,ea_fcas,-172019.552489831
2030,2024-02,VIC,12h,2025,True,ea_fcas,-144934.619920347
2031,2024-02,VIC,12h,2025,True,ea_fcas,-132905.779118913
2032,2024-02,VIC,12h,2025,True,ea_fcas,-169115.374503064
2033,2024-02,VIC,12h,2025,True,ea_fcas,-146767.952968441
2034,2024-02,VIC,12h,2025,True,ea_fcas,-146465.895454616
