fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2025,2024-08,NSW,1h,2025,True,base,140151.001
2026,2024-08,NSW,1h,2025,True,base,124722.099
2027,2024-08,NSW,1h,2025,True,base,101074.939
2028,2024-08,NSW,1h,2025,True,base,101262.749
2029,2024-08,NSW,1h,2025,True,base,118470.056
2030,2024-08,NSW,1h,2025,True,base,93353.626
2031,2024-08,NSW,1h,2025,True,base,73142.989
2032,2024-08,NSW,1h,2025,True,base,75287.867
2033,2024-08,NSW,1h,2025,True,base,79993.625
2034,2024-08,NSW,1h,2025,True,base,90430.288
2035,2024-08,NSW,1h,2025,True,base,92007.177
2036,2024-08,NSW,1h,2025,True,base,120135.921
2037,2024-08,NSW,1h,2025,True,base,120983.121
2038,2024-08,NSW,1h,2025,True,base,128216.981
2039,2024-08,NSW,1h,2025,True,base,124990.525
2040,2024-08,NSW,1h,2025,True,base,126272.633
2041,2024-08,NSW,1h,2025,True,base,103811.97
2042,2024-08,NSW,1h,2025,True,base,111743.17
2043,2024-08,NSW,1h,2025,True,base,108407.803
2044,2024-08,NSW,1h,2025,True,base,113873.935
2045,2024-08,NSW,1h,2025,True,base,136365.288
2046,2024-08,NSW,1h,2025,True,base,137551.51
2047,2024-08,NSW,1h,2025,True,base,136142.987
2048,2024-08,NSW,1h,2025,True,base,129167.826
2049,2024-08,NSW,1h,2025,True,base,135554.785
2050,2024-08,NSW,1h,2025,True,base,128275.336
2051,2024-08,NSW,1h,2025,True,base,130760.375
2052,2024-08,NSW,1h,2025,True,base,126897.475
2053,2024-08,NSW,1h,2025,True,base,126030.668
2054,2024-08,NSW,1h,2025,True,base,116358.145
2055,2024-08,NSW,1h,2025,True,base,122017.433
2056,2024-08,NSW,1h,2025,True,base,121226.655
2057,2024-08,NSW,1h,2025,True,base,113908.208
2058,2024-08,NSW,1h,2025,True,base,119664.881
2059,2024-08,NSW,1h,2025,True,base,111415.356
2060,2024-08,NSW,1h,2025,True,base,116068.249
2025,2024-08,NSW,2h,2025,True,base,193536.376
2026,2024-08,NSW,2h,2025,True,base,178170.98
2027,2024-08,NSW,2h,2025,True,base,138087.723
2028,2024-08,NSW,2h,2025,True,base,136665.92
2029,2024-08,NSW,2h,2025,True,base,168037.983
2030,2024-08,NSW,2h,2025,True,base,128923.743
2031,2024-08,NSW,2h,2025,True,base,98025.258
2032,2024-08,NSW,2h,2025,True,base,107663.847
2033,2024-08,NSW,2h,2025,True,base,108081.284
2034,2024-08,NSW,2h,2025,True,base,121563.889
2035,2024-08,NSW,2h,2025,True,base,122559.688
2036,2024-08,NSW,2h,2025,True,base,162962.207
2037,2024-08,NSW,2h,2025,True,base,165028.084
2038,2024-08,NSW,2h,2025,True,base,170578.916
2039,2024-08,NSW,2h,2025,True,base,168050.41
2040,2024-08,NSW,2h,2025,True,base,167707.011
2041,2024-08,NSW,2h,2025,True,base,144931.233
2042,2024-08,NSW,2h,2025,True,base,149859.012
2043,2024-08,NSW,2h,2025,True,base,150900.909
2044,2024-08,NSW,2h,2025,True,base,153164.666
2045,2024-08,NSW,2h,2025,True,base,187978.177
2046,2024-08,NSW,2h,2025,True,base,185802.795
2047,2024-08,NSW,2h,2025,True,base,183436.378
2048,2024-08,NSW,2h,2025,True,base,175414.233
2049,2024-08,NSW,2h,2025,True,base,180209.154
2050,2024-08,NSW,2h,2025,True,base,172628.673
2051,2024-08,NSW,2h,2025,True,base,176534.107
2052,2024-08,NSW,2h,2025,True,base,174851.936
2053,2024-08,NSW,2h,2025,True,base,168794.588
2054,2024-08,NSW,2h,2025,True,base,163852.654
2055,2024-08,NSW,2h,2025,True,base,166137.1
2056,2024-08,NSW,2h,2025,True,base,163664.834
2057,2024-08,NSW,2h,2025,True,base,163884.915
2058,2024-08,NSW,2h,2025,True,base,162469.668
2059,2024-08,NSW,2h,2025,True,base,156699.596
2060,2024-08,NSW,2h,2025,True,base,154809.138
2025,2024-08,NSW,4h,2025,True,base,271166.721
2026,2024-08,NSW,4h,2025,True,base,247706.596
2027,2024-08,NSW,4h,2025,True,base,197206.801
2028,2024-08,NSW,4h,2025,True,base,192821.602
2029,2024-08,NSW,4h,2025,True,base,234657.314
2030,2024-08,NSW,4h,2025,True,base,186512.379
2031,2024-08,NSW,4h,2025,True,base,135842.654
2032,2024-08,NSW,4h,2025,True,base,146283.311
2033,2024-08,NSW,4h,2025,True,base,149512.489
2034,2024-08,NSW,4h,2025,True,base,171003.802
2035,2024-08,NSW,4h,2025,True,base,171157.177
2036,2024-08,NSW,4h,2025,True,base,228016.352
2037,2024-08,NSW,4h,2025,True,base,230263.229
2038,2024-08,NSW,4h,2025,True,base,236125.368
2039,2024-08,NSW,4h,2025,True,base,231264.606
2040,2024-08,NSW,4h,2025,True,base,231573.681
2041,2024-08,NSW,4h,2025,True,base,206048.294
2042,2024-08,NSW,4h,2025,True,base,212830.211
2043,2024-08,NSW,4h,2025,True,base,214566.301
2044,2024-08,NSW,4h,2025,True,base,216648.349
2045,2024-08,NSW,4h,2025,True,base,264190.751
2046,2024-08,NSW,4h,2025,True,base,262402.719
2047,2024-08,NSW,4h,2025,True,base,258932.478
2048,2024-08,NSW,4h,2025,True,base,248916.728
2049,2024-08,NSW,4h,2025,True,base,254112.465
2050,2024-08,NSW,4h,2025,True,base,241755.101
2051,2024-08,NSW,4h,2025,True,base,246750.316
2052,2024-08,NSW,4h,2025,True,base,245198.629
2053,2024-08,NSW,4h,2025,True,base,236986.095
2054,2024-08,NSW,4h,2025,True,base,232321.014
2055,2024-08,NSW,4h,2025,True,base,233203.409
2056,2024-08,NSW,4h,2025,True,base,230609.276
2057,2024-08,NSW,4h,2025,True,base,230268.04
2058,2024-08,NSW,4h,2025,True,base,226572.059
2059,2024-08,NSW,4h,2025,True,base,218988.368
2060,2024-08,NSW,4h,2025,True,base,215024.392
2025,2024-08,QLD,1h,2025,True,base,156514.127
2026,2024-08,QLD,1h,2025,True,base,127232.902
2027,2024-08,QLD,1h,2025,True,base,130336.151
2028,2024-08,QLD,1h,2025,True,base,126054.562
2029,2024-08,QLD,1h,2025,True,base,136960.422
2030,2024-08,QLD,1h,2025,True,base,134114.558
2031,2024-08,QLD,1h,2025,True,base,111899.341
2032,2024-08,QLD,1h,2025,True,base,92783.112
2033,2024-08,QLD,1h,2025,True,base,94579.479
2034,2024-08,QLD,1h,2025,True,base,104150.919
2035,2024-08,QLD,1h,2025,True,base,104197.43
2036,2024-08,QLD,1h,2025,True,base,134176.931
2037,2024-08,QLD,1h,2025,True,base,125332.117
2038,2024-08,QLD,1h,2025,True,base,129385.975
2039,2024-08,QLD,1h,2025,True,base,118689.857
2040,2024-08,QLD,1h,2025,True,base,118057.088
2041,2024-08,QLD,1h,2025,True,base,116013.131
2042,2024-08,QLD,1h,2025,True,base,121512.755
2043,2024-08,QLD,1h,2025,True,base,114525.034
2044,2024-08,QLD,1h,2025,True,base,98956.029
2045,2024-08,QLD,1h,2025,True,base,120272.742
2046,2024-08,QLD,1h,2025,True,base,120630.091
2047,2024-08,QLD,1h,2025,True,base,116842.351
2048,2024-08,QLD,1h,2025,True,base,108481.939
2049,2024-08,QLD,1h,2025,True,base,105876.258
2050,2024-08,QLD,1h,2025,True,base,125572.679
2051,2024-08,QLD,1h,2025,True,base,123863.877
2052,2024-08,QLD,1h,2025,True,base,113285.302
2053,2024-08,QLD,1h,2025,True,base,122361.497
2054,2024-08,QLD,1h,2025,True,base,123884.144
2055,2024-08,QLD,1h,2025,True,base,113188.212
2056,2024-08,QLD,1h,2025,True,base,117771.03
2057,2024-08,QLD,1h,2025,True,base,123843.441
2058,2024-08,QLD,1h,2025,True,base,118280.334
2059,2024-08,QLD,1h,2025,True,base,120722.212
2060,2024-08,QLD,1h,2025,True,base,123973.06
2025,2024-08,QLD,2h,2025,True,base,210563.547
2026,2024-08,QLD,2h,2025,True,base,169449.796
2027,2024-08,QLD,2h,2025,True,base,174454.182
2028,2024-08,QLD,2h,2025,True,base,167492.237
2029,2024-08,QLD,2h,2025,True,base,179990.68
2030,2024-08,QLD,2h,2025,True,base,173964.548
2031,2024-08,QLD,2h,2025,True,base,147277.519
2032,2024-08,QLD,2h,2025,True,base,120002.71
2033,2024-08,QLD,2h,2025,True,base,123642.111
2034,2024-08,QLD,2h,2025,True,base,137811.125
2035,2024-08,QLD,2h,2025,True,base,138874.103
2036,2024-08,QLD,2h,2025,True,base,173949.221
2037,2024-08,QLD,2h,2025,True,base,171600.627
2038,2024-08,QLD,2h,2025,True,base,175108.336
2039,2024-08,QLD,2h,2025,True,base,158480.989
2040,2024-08,QLD,2h,2025,True,base,160845.307
2041,2024-08,QLD,2h,2025,True,base,158841.578
2042,2024-08,QLD,2h,2025,True,base,159698.276
2043,2024-08,QLD,2h,2025,True,base,152942.244
2044,2024-08,QLD,2h,2025,True,base,146954.089
2045,2024-08,QLD,2h,2025,True,base,164794.349
2046,2024-08,QLD,2h,2025,True,base,166539.766
2047,2024-08,QLD,2h,2025,True,base,162041.85
2048,2024-08,QLD,2h,2025,True,base,155727.521
2049,2024-08,QLD,2h,2025,True,base,149267.466
2050,2024-08,QLD,2h,2025,True,base,168864.274
2051,2024-08,QLD,2h,2025,True,base,168156.902
2052,2024-08,QLD,2h,2025,True,base,157627.558
2053,2024-08,QLD,2h,2025,True,base,166721.397
2054,2024-08,QLD,2h,2025,True,base,168701.433
2055,2024-08,QLD,2h,2025,True,base,161607.436
2056,2024-08,QLD,2h,2025,True,base,163598.713
2057,2024-08,QLD,2h,2025,True,base,166632.695
2058,2024-08,QLD,2h,2025,True,base,159849.855
2059,2024-08,QLD,2h,2025,True,base,165244.694
2060,2024-08,QLD,2h,2025,True,base,163826.154
2025,2024-08,QLD,4h,2025,True,base,288166.059
2026,2024-08,QLD,4h,2025,True,base,238911.732
2027,2024-08,QLD,4h,2025,True,base,247307.811
2028,2024-08,QLD,4h,2025,True,base,235406.808
2029,2024-08,QLD,4h,2025,True,base,250011.278
2030,2024-08,QLD,4h,2025,True,base,238025.159
2031,2024-08,QLD,4h,2025,True,base,199401.431
2032,2024-08,QLD,4h,2025,True,base,161593.762
2033,2024-08,QLD,4h,2025,True,base,163821.27
2034,2024-08,QLD,4h,2025,True,base,187861.761
2035,2024-08,QLD,4h,2025,True,base,187743.779
2036,2024-08,QLD,4h,2025,True,base,235131.87
2037,2024-08,QLD,4h,2025,True,base,232088.803
2038,2024-08,QLD,4h,2025,True,base,235919.485
2039,2024-08,QLD,4h,2025,True,base,219340.913
2040,2024-08,QLD,4h,2025,True,base,219757.762
2041,2024-08,QLD,4h,2025,True,base,217379.995
2042,2024-08,QLD,4h,2025,True,base,218508.852
2043,2024-08,QLD,4h,2025,True,base,213565.326
2044,2024-08,QLD,4h,2025,True,base,212305.563
2045,2024-08,QLD,4h,2025,True,base,237148.534
2046,2024-08,QLD,4h,2025,True,base,240773.001
2047,2024-08,QLD,4h,2025,True,base,234531.023
2048,2024-08,QLD,4h,2025,True,base,227719.716
2049,2024-08,QLD,4h,2025,True,base,221331.276
2050,2024-08,QLD,4h,2025,True,base,238576.894
2051,2024-08,QLD,4h,2025,True,base,240956.753
2052,2024-08,QLD,4h,2025,True,base,229972.891
2053,2024-08,QLD,4h,2025,True,base,239067.25
2054,2024-08,QLD,4h,2025,True,base,239719.332
2055,2024-08,QLD,4h,2025,True,base,232602.961
2056,2024-08,QLD,4h,2025,True,base,234302.429
2057,2024-08,QLD,4h,2025,True,base,237162.904
2058,2024-08,QLD,4h,2025,True,base,228237.272
2059,2024-08,QLD,4h,2025,True,base,233166.389
2060,2024-08,QLD,4h,2025,True,base,229756.49
2025,2024-08,SA,1h,2025,True,base,166359.805
2026,2024-08,SA,1h,2025,True,base,132655.555
2027,2024-08,SA,1h,2025,True,base,154791.258
2028,2024-08,SA,1h,2025,True,base,116474.526
2029,2024-08,SA,1h,2025,True,base,131082.663
2030,2024-08,SA,1h,2025,True,base,127314.332
2031,2024-08,SA,1h,2025,True,base,121124.457
2032,2024-08,SA,1h,2025,True,base,121206.534
2033,2024-08,SA,1h,2025,True,base,122822.788
2034,2024-08,SA,1h,2025,True,base,119137.322
2035,2024-08,SA,1h,2025,True,base,117059.114
2036,2024-08,SA,1h,2025,True,base,131892.895
2037,2024-08,SA,1h,2025,True,base,128643.44
2038,2024-08,SA,1h,2025,True,base,130688.423
2039,2024-08,SA,1h,2025,True,base,135801.684
2040,2024-08,SA,1h,2025,True,base,130284.921
2041,2024-08,SA,1h,2025,True,base,134079.503
2042,2024-08,SA,1h,2025,True,base,122308.993
2043,2024-08,SA,1h,2025,True,base,118268.362
2044,2024-08,SA,1h,2025,True,base,124604.358
2045,2024-08,SA,1h,2025,True,base,141483.397
2046,2024-08,SA,1h,2025,True,base,144474.794
2047,2024-08,SA,1h,2025,True,base,135457.501
2048,2024-08,SA,1h,2025,True,base,145468.176
2049,2024-08,SA,1h,2025,True,base,150441.899
2050,2024-08,SA,1h,2025,True,base,152080.541
2051,2024-08,SA,1h,2025,True,base,150274.493
2052,2024-08,SA,1h,2025,True,base,161092.489
2053,2024-08,SA,1h,2025,True,base,140862.357
2054,2024-08,SA,1h,2025,True,base,129308.479
2055,2024-08,SA,1h,2025,True,base,144469.272
2056,2024-08,SA,1h,2025,True,base,154849.321
2057,2024-08,SA,1h,2025,True,base,140463.181
2058,2024-08,SA,1h,2025,True,base,134350.95
2059,2024-08,SA,1h,2025,True,base,139666.897
2060,2024-08,SA,1h,2025,True,base,152026.001
2025,2024-08,SA,2h,2025,True,base,234925.049
2026,2024-08,SA,2h,2025,True,base,188275.913
2027,2024-08,SA,2h,2025,True,base,207852.756
2028,2024-08,SA,2h,2025,True,base,164612.083
2029,2024-08,SA,2h,2025,True,base,179922.239
2030,2024-08,SA,2h,2025,True,base,172481.15
2031,2024-08,SA,2h,2025,True,base,158926.309
2032,2024-08,SA,2h,2025,True,base,159010.802
2033,2024-08,SA,2h,2025,True,base,160910.689
2034,2024-08,SA,2h,2025,True,base,162634.883
2035,2024-08,SA,2h,2025,True,base,160573.535
2036,2024-08,SA,2h,2025,True,base,178616.745
2037,2024-08,SA,2h,2025,True,base,179043.21
2038,2024-08,SA,2h,2025,True,base,181166.7
2039,2024-08,SA,2h,2025,True,base,181173.331
2040,2024-08,SA,2h,2025,True,base,174939.67
2041,2024-08,SA,2h,2025,True,base,176003.513
2042,2024-08,SA,2h,2025,True,base,166740.985
2043,2024-08,SA,2h,2025,True,base,171348.277
2044,2024-08,SA,2h,2025,True,base,182214.319
2045,2024-08,SA,2h,2025,True,base,194143.247
2046,2024-08,SA,2h,2025,True,base,197380.482
2047,2024-08,SA,2h,2025,True,base,192651.923
2048,2024-08,SA,2h,2025,True,base,196823.838
2049,2024-08,SA,2h,2025,True,base,202966.467
2050,2024-08,SA,2h,2025,True,base,199769.766
2051,2024-08,SA,2h,2025,True,base,198304.967
2052,2024-08,SA,2h,2025,True,base,211236.056
2053,2024-08,SA,2h,2025,True,base,195135.019
2054,2024-08,SA,2h,2025,True,base,197023.096
2055,2024-08,SA,2h,2025,True,base,198338.133
2056,2024-08,SA,2h,2025,True,base,200728.051
2057,2024-08,SA,2h,2025,True,base,192945.699
2058,2024-08,SA,2h,2025,True,base,187362.822
2059,2024-08,SA,2h,2025,True,base,191120.302
2060,2024-08,SA,2h,2025,True,base,197103.691
2025,2024-08,SA,4h,2025,True,base,331971.732
2026,2024-08,SA,4h,2025,True,base,265645.906
2027,2024-08,SA,4h,2025,True,base,278839.203
2028,2024-08,SA,4h,2025,True,base,232974.03
2029,2024-08,SA,4h,2025,True,base,249976.239
2030,2024-08,SA,4h,2025,True,base,237475.889
2031,2024-08,SA,4h,2025,True,base,210422.308
2032,2024-08,SA,4h,2025,True,base,211405.683
2033,2024-08,SA,4h,2025,True,base,213670.836
2034,2024-08,SA,4h,2025,True,base,217988.686
2035,2024-08,SA,4h,2025,True,base,214309.379
2036,2024-08,SA,4h,2025,True,base,246134.88
2037,2024-08,SA,4h,2025,True,base,243613.973
2038,2024-08,SA,4h,2025,True,base,245712.426
2039,2024-08,SA,4h,2025,True,base,244391.522
2040,2024-08,SA,4h,2025,True,base,238222.772
2041,2024-08,SA,4h,2025,True,base,234507.822
2042,2024-08,SA,4h,2025,True,base,231994.588
2043,2024-08,SA,4h,2025,True,base,242591.533
2044,2024-08,SA,4h,2025,True,base,254966.408
2045,2024-08,SA,4h,2025,True,base,278122.182
2046,2024-08,SA,4h,2025,True,base,281032.843
2047,2024-08,SA,4h,2025,True,base,276285.77
2048,2024-08,SA,4h,2025,True,base,279799.622
2049,2024-08,SA,4h,2025,True,base,283680.452
2050,2024-08,SA,4h,2025,True,base,276534.839
2051,2024-08,SA,4h,2025,True,base,275958.041
2052,2024-08,SA,4h,2025,True,base,289439.649
2053,2024-08,SA,4h,2025,True,base,276674.809
2054,2024-08,SA,4h,2025,True,base,273022.401
2055,2024-08,SA,4h,2025,True,base,272561.64
2056,2024-08,SA,4h,2025,True,base,274619.748
2057,2024-08,SA,4h,2025,True,base,266775.791
2058,2024-08,SA,4h,2025,True,base,258117.497
2059,2024-08,SA,4h,2025,True,base,260969.763
2060,2024-08,SA,4h,2025,True,base,266209.952
2025,2024-08,VIC,1h,2025,True,base,137515.452
2026,2024-08,VIC,1h,2025,True,base,98567.327
2027,2024-08,VIC,1h,2025,True,base,87984.876
2028,2024-08,VIC,1h,2025,True,base,88624.917
2029,2024-08,VIC,1h,2025,True,base,91288.391
2030,2024-08,VIC,1h,2025,True,base,82801.688
2031,2024-08,VIC,1h,2025,True,base,69729.046
2032,2024-08,VIC,1h,2025,True,base,67769.855
2033,2024-08,VIC,1h,2025,True,base,62383.58
2034,2024-08,VIC,1h,2025,True,base,65394.097
2035,2024-08,VIC,1h,2025,True,base,63804.093
2036,2024-08,VIC,1h,2025,True,base,104092.796
2037,2024-08,VIC,1h,2025,True,base,111088.371
2038,2024-08,VIC,1h,2025,True,base,104189.466
2039,2024-08,VIC,1h,2025,True,base,103535.132
2040,2024-08,VIC,1h,2025,True,base,134203.687
2041,2024-08,VIC,1h,2025,True,base,120961.336
2042,2024-08,VIC,1h,2025,True,base,137315.377
2043,2024-08,VIC,1h,2025,True,base,117398.467
2044,2024-08,VIC,1h,2025,True,base,130795.856
2045,2024-08,VIC,1h,2025,True,base,134668.292
2046,2024-08,VIC,1h,2025,True,base,136954.41
2047,2024-08,VIC,1h,2025,True,base,125881.015
2048,2024-08,VIC,1h,2025,True,base,125853.464
2049,2024-08,VIC,1h,2025,True,base,120652.589
2050,2024-08,VIC,1h,2025,True,base,118478.724
2051,2024-08,VIC,1h,2025,True,base,125662.667
2052,2024-08,VIC,1h,2025,True,base,118270.955
2053,2024-08,VIC,1h,2025,True,base,117891.574
2054,2024-08,VIC,1h,2025,True,base,119529.452
2055,2024-08,VIC,1h,2025,True,base,106968.39
2056,2024-08,VIC,1h,2025,True,base,120446.129
2057,2024-08,VIC,1h,2025,True,base,124123.207
2058,2024-08,VIC,1h,2025,True,base,114127.08
2059,2024-08,VIC,1h,2025,True,base,112184.379
2060,2024-08,VIC,1h,2025,True,base,129620.059
2025,2024-08,VIC,2h,2025,True,base,198629.874
2026,2024-08,VIC,2h,2025,True,base,148954.896
2027,2024-08,VIC,2h,2025,True,base,129267.945
2028,2024-08,VIC,2h,2025,True,base,128088.086
2029,2024-08,VIC,2h,2025,True,base,144108.307
2030,2024-08,VIC,2h,2025,True,base,125004.347
2031,2024-08,VIC,2h,2025,True,base,103851.252
2032,2024-08,VIC,2h,2025,True,base,100268.728
2033,2024-08,VIC,2h,2025,True,base,92867.488
2034,2024-08,VIC,2h,2025,True,base,99913.986
2035,2024-08,VIC,2h,2025,True,base,96923.901
2036,2024-08,VIC,2h,2025,True,base,158087.8
2037,2024-08,VIC,2h,2025,True,base,166148.554
2038,2024-08,VIC,2h,2025,True,base,149663.015
2039,2024-08,VIC,2h,2025,True,base,151112.045
2040,2024-08,VIC,2h,2025,True,base,183272.37
2041,2024-08,VIC,2h,2025,True,base,167217.984
2042,2024-08,VIC,2h,2025,True,base,190630.273
2043,2024-08,VIC,2h,2025,True,base,173142.684
2044,2024-08,VIC,2h,2025,True,base,184539.899
2045,2024-08,VIC,2h,2025,True,base,187286.83
2046,2024-08,VIC,2h,2025,True,base,182693.484
2047,2024-08,VIC,2h,2025,True,base,184150.091
2048,2024-08,VIC,2h,2025,True,base,177163.824
2049,2024-08,VIC,2h,2025,True,base,177283.592
2050,2024-08,VIC,2h,2025,True,base,165962.941
2051,2024-08,VIC,2h,2025,True,base,169815.516
2052,2024-08,VIC,2h,2025,True,base,167349.466
2053,2024-08,VIC,2h,2025,True,base,168533.813
2054,2024-08,VIC,2h,2025,True,base,165664.226
2055,2024-08,VIC,2h,2025,True,base,163121.421
2056,2024-08,VIC,2h,2025,True,base,170564.968
2057,2024-08,VIC,2h,2025,True,base,165585.516
2058,2024-08,VIC,2h,2025,True,base,169400.35
2059,2024-08,VIC,2h,2025,True,base,168039.492
2060,2024-08,VIC,2h,2025,True,base,168137.878
2025,2024-08,VIC,4h,2025,True,base,286367.516
2026,2024-08,VIC,4h,2025,True,base,227175.62
2027,2024-08,VIC,4h,2025,True,base,190040.249
2028,2024-08,VIC,4h,2025,True,base,188023.704
2029,2024-08,VIC,4h,2025,True,base,211260.972
2030,2024-08,VIC,4h,2025,True,base,189261.872
2031,2024-08,VIC,4h,2025,True,base,152422.267
2032,2024-08,VIC,4h,2025,True,base,147944.339
2033,2024-08,VIC,4h,2025,True,base,140238.649
2034,2024-08,VIC,4h,2025,True,base,152029.178
2035,2024-08,VIC,4h,2025,True,base,147513.282
2036,2024-08,VIC,4h,2025,True,base,231166.58
2037,2024-08,VIC,4h,2025,True,base,230063.521
2038,2024-08,VIC,4h,2025,True,base,216795.87
2039,2024-08,VIC,4h,2025,True,base,213038.84
2040,2024-08,VIC,4h,2025,True,base,245471.145
2041,2024-08,VIC,4h,2025,True,base,228587.248
2042,2024-08,VIC,4h,2025,True,base,253388.69
2043,2024-08,VIC,4h,2025,True,base,244466.083
2044,2024-08,VIC,4h,2025,True,base,248437.085
2045,2024-08,VIC,4h,2025,True,base,266534.381
2046,2024-08,VIC,4h,2025,True,base,255754.135
2047,2024-08,VIC,4h,2025,True,base,258673.48
2048,2024-08,VIC,4h,2025,True,base,248608.143
2049,2024-08,VIC,4h,2025,True,base,250272.342
2050,2024-08,VIC,4h,2025,True,base,234012.481
2051,2024-08,VIC,4h,2025,True,base,238786.245
2052,2024-08,VIC,4h,2025,True,base,244404.327
2053,2024-08,VIC,4h,2025,True,base,238233.157
2054,2024-08,VIC,4h,2025,True,base,234710.512
2055,2024-08,VIC,4h,2025,True,base,234898.137
2056,2024-08,VIC,4h,2025,True,base,235772.301
2057,2024-08,VIC,4h,2025,True,base,229795.581
2058,2024-08,VIC,4h,2025,True,base,232581.491
2059,2024-08,VIC,4h,2025,True,base,229639.524
2060,2024-08,VIC,4h,2025,True,base,228319.435
2027,2024-08,NSW,1h,2027,True,base,0.0
2028,2024-08,NSW,1h,2027,True,base,0.0
2029,2024-08,NSW,1h,2027,True,base,102767.74
2030,2024-08,NSW,1h,2027,True,base,102753.313
2031,2024-08,NSW,1h,2027,True,base,120153.832
2032,2024-08,NSW,1h,2027,True,base,94638.498
2033,2024-08,NSW,1h,2027,True,base,74005.44
2034,2024-08,NSW,1h,2027,True,base,76569.249
2035,2024-08,NSW,1h,2027,True,base,81536.442
2036,2024-08,NSW,1h,2027,True,base,91543.649
2037,2024-08,NSW,1h,2027,True,base,93068.207
2038,2024-08,NSW,1h,2027,True,base,121732.704
2039,2024-08,NSW,1h,2027,True,base,122268.351
2040,2024-08,NSW,1h,2027,True,base,130090.443
2041,2024-08,NSW,1h,2027,True,base,126571.354
2042,2024-08,NSW,1h,2027,True,base,127852.654
2043,2024-08,NSW,1h,2027,True,base,105537.603
2044,2024-08,NSW,1h,2027,True,base,112899.651
2045,2024-08,NSW,1h,2027,True,base,109968.068
2046,2024-08,NSW,1h,2027,True,base,115144.339
2047,2024-08,NSW,1h,2027,True,base,116790.89
2048,2024-08,NSW,1h,2027,True,base,118305.813
2049,2024-08,NSW,1h,2027,True,base,135926.245
2050,2024-08,NSW,1h,2027,True,base,131922.661
2051,2024-08,NSW,1h,2027,True,base,137253.538
2052,2024-08,NSW,1h,2027,True,base,130028.571
2053,2024-08,NSW,1h,2027,True,base,132249.028
2054,2024-08,NSW,1h,2027,True,base,128255.547
2055,2024-08,NSW,1h,2027,True,base,127457.727
2056,2024-08,NSW,1h,2027,True,base,118463.046
2057,2024-08,NSW,1h,2027,True,base,123889.068
2058,2024-08,NSW,1h,2027,True,base,122806.866
2059,2024-08,NSW,1h,2027,True,base,116090.676
2060,2024-08,NSW,1h,2027,True,base,121699.024
2061,2024-08,NSW,1h,2027,True,base,112708.002
2062,2024-08,NSW,1h,2027,True,base,117302.428
2027,2024-08,NSW,2h,2027,True,base,0.0
2028,2024-08,NSW,2h,2027,True,base,0.0
2029,2024-08,NSW,2h,2027,True,base,140989.861
2030,2024-08,NSW,2h,2027,True,base,139133.611
2031,2024-08,NSW,2h,2027,True,base,170374.203
2032,2024-08,NSW,2h,2027,True,base,130918.708
2033,2024-08,NSW,2h,2027,True,base,99394.965
2034,2024-08,NSW,2h,2027,True,base,109129.462
2035,2024-08,NSW,2h,2027,True,base,109621.567
2036,2024-08,NSW,2h,2027,True,base,123276.113
2037,2024-08,NSW,2h,2027,True,base,124288.116
2038,2024-08,NSW,2h,2027,True,base,165096.691
2039,2024-08,NSW,2h,2027,True,base,167407.818
2040,2024-08,NSW,2h,2027,True,base,172620.827
2041,2024-08,NSW,2h,2027,True,base,170271.176
2042,2024-08,NSW,2h,2027,True,base,169972.686
2043,2024-08,NSW,2h,2027,True,base,147137.407
2044,2024-08,NSW,2h,2027,True,base,151922.545
2045,2024-08,NSW,2h,2027,True,base,152867.993
2046,2024-08,NSW,2h,2027,True,base,155326.502
2047,2024-08,NSW,2h,2027,True,base,167583.194
2048,2024-08,NSW,2h,2027,True,base,163803.427
2049,2024-08,NSW,2h,2027,True,base,185167.79
2050,2024-08,NSW,2h,2027,True,base,178743.099
2051,2024-08,NSW,2h,2027,True,base,182984.196
2052,2024-08,NSW,2h,2027,True,base,175186.46
2053,2024-08,NSW,2h,2027,True,base,178934.79
2054,2024-08,NSW,2h,2027,True,base,177196.659
2055,2024-08,NSW,2h,2027,True,base,171425.006
2056,2024-08,NSW,2h,2027,True,base,166284.66
2057,2024-08,NSW,2h,2027,True,base,168431.732
2058,2024-08,NSW,2h,2027,True,base,165874.643
2059,2024-08,NSW,2h,2027,True,base,166302.746
2060,2024-08,NSW,2h,2027,True,base,164643.352
2061,2024-08,NSW,2h,2027,True,base,158846.146
2062,2024-08,NSW,2h,2027,True,base,157054.886
2027,2024-08,NSW,4h,2027,True,base,0.0
2028,2024-08,NSW,4h,2027,True,base,0.0
2029,2024-08,NSW,4h,2027,True,base,201290.329
2030,2024-08,NSW,4h,2027,True,base,196333.76
2031,2024-08,NSW,4h,2027,True,base,238373.257
2032,2024-08,NSW,4h,2027,True,base,189493.335
2033,2024-08,NSW,4h,2027,True,base,137756.197
2034,2024-08,NSW,4h,2027,True,base,148276.796
2035,2024-08,NSW,4h,2027,True,base,151707.171
2036,2024-08,NSW,4h,2027,True,base,173555.505
2037,2024-08,NSW,4h,2027,True,base,173763.439
2038,2024-08,NSW,4h,2027,True,base,231536.846
2039,2024-08,NSW,4h,2027,True,base,233858.569
2040,2024-08,NSW,4h,2027,True,base,239861.981
2041,2024-08,NSW,4h,2027,True,base,234743.81
2042,2024-08,NSW,4h,2027,True,base,234983.593
2043,2024-08,NSW,4h,2027,True,base,209380.569
