fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2025,2024-08,NSW,1h,2025,True,base,79398.197
2026,2024-08,NSW,1h,2025,True,base,115014.56
2027,2024-08,NSW,1h,2025,True,base,90927.046
2028,2024-08,NSW,1h,2025,True,base,98324.403
2029,2024-08,NSW,1h,2025,True,base,114502.189
2030,2024-08,NSW,1h,2025,True,base,87245.834
2031,2024-08,NSW,1h,2025,True,base,73133.188
2032,2024-08,NSW,1h,2025,True,base,79375.34
2033,2024-08,NSW,1h,2025,True,base,83744.189
2034,2024-08,NSW,1h,2025,True,base,90270.399
2035,2024-08,NSW,1h,2025,True,base,92074.114
2036,2024-08,NSW,1h,2025,True,base,110834.041
2037,2024-08,NSW,1h,2025,True,base,109217.062
2038,2024-08,NSW,1h,2025,True,base,114580.437
2039,2024-08,NSW,1h,2025,True,base,113779.378
2040,2024-08,NSW,1h,2025,True,base,115331.763
2041,2024-08,NSW,1h,2025,True,base,90934.248
2042,2024-08,NSW,1h,2025,True,base,97006.015
2043,2024-08,NSW,1h,2025,True,base,92202.186
2044,2024-08,NSW,1h,2025,True,base,96896.208
2045,2024-08,NSW,1h,2025,True,base,124423.795
2046,2024-08,NSW,1h,2025,True,base,124900.753
2047,2024-08,NSW,1h,2025,True,base,123915.502
2048,2024-08,NSW,1h,2025,True,base,118136.121
2049,2024-08,NSW,1h,2025,True,base,124591.494
2050,2024-08,NSW,1h,2025,True,base,114765.389
2051,2024-08,NSW,1h,2025,True,base,116415.725
2052,2024-08,NSW,1h,2025,True,base,110577.272
2053,2024-08,NSW,1h,2025,True,base,111871.222
2054,2024-08,NSW,1h,2025,True,base,102746.698
2055,2024-08,NSW,1h,2025,True,base,105717.92
2056,2024-08,NSW,1h,2025,True,base,104669.977
2057,2024-08,NSW,1h,2025,True,base,97470.148
2058,2024-08,NSW,1h,2025,True,base,104814.07
2059,2024-08,NSW,1h,2025,True,base,93920.364
2060,2024-08,NSW,1h,2025,True,base,98740.363
2025,2024-08,NSW,2h,2025,True,base,123705.137
2026,2024-08,NSW,2h,2025,True,base,179867.708
2027,2024-08,NSW,2h,2025,True,base,138226.763
2028,2024-08,NSW,2h,2025,True,base,149498.576
2029,2024-08,NSW,2h,2025,True,base,172929.91
2030,2024-08,NSW,2h,2025,True,base,134485.449
2031,2024-08,NSW,2h,2025,True,base,112617.069
2032,2024-08,NSW,2h,2025,True,base,128763.355
2033,2024-08,NSW,2h,2025,True,base,129758.412
2034,2024-08,NSW,2h,2025,True,base,138704.82
2035,2024-08,NSW,2h,2025,True,base,139474.356
2036,2024-08,NSW,2h,2025,True,base,166866.434
2037,2024-08,NSW,2h,2025,True,base,165421.383
2038,2024-08,NSW,2h,2025,True,base,169162.598
2039,2024-08,NSW,2h,2025,True,base,169573.576
2040,2024-08,NSW,2h,2025,True,base,169385.295
2041,2024-08,NSW,2h,2025,True,base,146044.029
2042,2024-08,NSW,2h,2025,True,base,146896.824
2043,2024-08,NSW,2h,2025,True,base,146314.476
2044,2024-08,NSW,2h,2025,True,base,147036.561
2045,2024-08,NSW,2h,2025,True,base,188085.838
2046,2024-08,NSW,2h,2025,True,base,187926.891
2047,2024-08,NSW,2h,2025,True,base,185015.961
2048,2024-08,NSW,2h,2025,True,base,179808.454
2049,2024-08,NSW,2h,2025,True,base,183226.537
2050,2024-08,NSW,2h,2025,True,base,171796.935
2051,2024-08,NSW,2h,2025,True,base,176703.697
2052,2024-08,NSW,2h,2025,True,base,169161.538
2053,2024-08,NSW,2h,2025,True,base,166129.921
2054,2024-08,NSW,2h,2025,True,base,161897.299
2055,2024-08,NSW,2h,2025,True,base,162181.799
2056,2024-08,NSW,2h,2025,True,base,158088.333
2057,2024-08,NSW,2h,2025,True,base,158856.569
2058,2024-08,NSW,2h,2025,True,base,160210.349
2059,2024-08,NSW,2h,2025,True,base,152584.099
2060,2024-08,NSW,2h,2025,True,base,149062.493
2025,2024-08,NSW,4h,2025,True,base,209951.276
2026,2024-08,NSW,4h,2025,True,base,278106.753
2027,2024-08,NSW,4h,2025,True,base,221985.804
2028,2024-08,NSW,4h,2025,True,base,237801.78
2029,2024-08,NSW,4h,2025,True,base,264609.824
2030,2024-08,NSW,4h,2025,True,base,214901.045
2031,2024-08,NSW,4h,2025,True,base,178264.596
2032,2024-08,NSW,4h,2025,True,base,200332.891
2033,2024-08,NSW,4h,2025,True,base,204962.071
2034,2024-08,NSW,4h,2025,True,base,223279.191
2035,2024-08,NSW,4h,2025,True,base,220845.625
2036,2024-08,NSW,4h,2025,True,base,262488.218
2037,2024-08,NSW,4h,2025,True,base,260557.122
2038,2024-08,NSW,4h,2025,True,base,263253.445
2039,2024-08,NSW,4h,2025,True,base,261024.575
2040,2024-08,NSW,4h,2025,True,base,263942.047
2041,2024-08,NSW,4h,2025,True,base,238358.54
2042,2024-08,NSW,4h,2025,True,base,237432.773
2043,2024-08,NSW,4h,2025,True,base,235103.542
2044,2024-08,NSW,4h,2025,True,base,236125.916
2045,2024-08,NSW,4h,2025,True,base,300822.379
2046,2024-08,NSW,4h,2025,True,base,300762.748
2047,2024-08,NSW,4h,2025,True,base,294884.394
2048,2024-08,NSW,4h,2025,True,base,287818.178
2049,2024-08,NSW,4h,2025,True,base,291543.595
2050,2024-08,NSW,4h,2025,True,base,274787.44
2051,2024-08,NSW,4h,2025,True,base,277816.402
2052,2024-08,NSW,4h,2025,True,base,271164.557
2053,2024-08,NSW,4h,2025,True,base,266232.811
2054,2024-08,NSW,4h,2025,True,base,262938.564
2055,2024-08,NSW,4h,2025,True,base,262051.431
2056,2024-08,NSW,4h,2025,True,base,256269.671
2057,2024-08,NSW,4h,2025,True,base,258389.281
2058,2024-08,NSW,4h,2025,True,base,255813.355
2059,2024-08,NSW,4h,2025,True,base,247348.149
2060,2024-08,NSW,4h,2025,True,base,241390.93
2025,2024-08,QLD,1h,2025,True,base,99357.751
2026,2024-08,QLD,1h,2025,True,base,114107.914
2027,2024-08,QLD,1h,2025,True,base,114331.896
2028,2024-08,QLD,1h,2025,True,base,116234.687
2029,2024-08,QLD,1h,2025,True,base,120100.006
2030,2024-08,QLD,1h,2025,True,base,119694.151
2031,2024-08,QLD,1h,2025,True,base,105403.632
2032,2024-08,QLD,1h,2025,True,base,91852.196
2033,2024-08,QLD,1h,2025,True,base,93890.433
2034,2024-08,QLD,1h,2025,True,base,102105.093
2035,2024-08,QLD,1h,2025,True,base,103010.697
2036,2024-08,QLD,1h,2025,True,base,125758.376
2037,2024-08,QLD,1h,2025,True,base,113765.347
2038,2024-08,QLD,1h,2025,True,base,116715.589
2039,2024-08,QLD,1h,2025,True,base,106811.278
2040,2024-08,QLD,1h,2025,True,base,106418.018
2041,2024-08,QLD,1h,2025,True,base,103647.143
2042,2024-08,QLD,1h,2025,True,base,107580.715
2043,2024-08,QLD,1h,2025,True,base,97732.052
2044,2024-08,QLD,1h,2025,True,base,81488.079
2045,2024-08,QLD,1h,2025,True,base,104363.717
2046,2024-08,QLD,1h,2025,True,base,104623.013
2047,2024-08,QLD,1h,2025,True,base,100579.08
2048,2024-08,QLD,1h,2025,True,base,93314.823
2049,2024-08,QLD,1h,2025,True,base,90155.389
2050,2024-08,QLD,1h,2025,True,base,109341.861
2051,2024-08,QLD,1h,2025,True,base,108937.419
2052,2024-08,QLD,1h,2025,True,base,99386.544
2053,2024-08,QLD,1h,2025,True,base,103741.841
2054,2024-08,QLD,1h,2025,True,base,106607.169
2055,2024-08,QLD,1h,2025,True,base,95706.276
2056,2024-08,QLD,1h,2025,True,base,99806.798
2057,2024-08,QLD,1h,2025,True,base,105727.508
2058,2024-08,QLD,1h,2025,True,base,102561.949
2059,2024-08,QLD,1h,2025,True,base,102299.141
2060,2024-08,QLD,1h,2025,True,base,105990.545
2025,2024-08,QLD,2h,2025,True,base,142550.288
2026,2024-08,QLD,2h,2025,True,base,161550.855
2027,2024-08,QLD,2h,2025,True,base,158431.111
2028,2024-08,QLD,2h,2025,True,base,160358.106
2029,2024-08,QLD,2h,2025,True,base,162587.288
2030,2024-08,QLD,2h,2025,True,base,160103.006
2031,2024-08,QLD,2h,2025,True,base,144838.251
2032,2024-08,QLD,2h,2025,True,base,129706.459
2033,2024-08,QLD,2h,2025,True,base,134540.042
2034,2024-08,QLD,2h,2025,True,base,148251.763
2035,2024-08,QLD,2h,2025,True,base,149120.124
2036,2024-08,QLD,2h,2025,True,base,174027.114
2037,2024-08,QLD,2h,2025,True,base,169254.441
2038,2024-08,QLD,2h,2025,True,base,170734.133
2039,2024-08,QLD,2h,2025,True,base,154525.492
2040,2024-08,QLD,2h,2025,True,base,158304.767
2041,2024-08,QLD,2h,2025,True,base,153781.277
2042,2024-08,QLD,2h,2025,True,base,151944.453
2043,2024-08,QLD,2h,2025,True,base,141961.446
2044,2024-08,QLD,2h,2025,True,base,133602.963
2045,2024-08,QLD,2h,2025,True,base,155872.795
2046,2024-08,QLD,2h,2025,True,base,157506.796
2047,2024-08,QLD,2h,2025,True,base,152678.511
2048,2024-08,QLD,2h,2025,True,base,145672.769
2049,2024-08,QLD,2h,2025,True,base,138915.794
2050,2024-08,QLD,2h,2025,True,base,160689.701
2051,2024-08,QLD,2h,2025,True,base,158265.263
2052,2024-08,QLD,2h,2025,True,base,148583.093
2053,2024-08,QLD,2h,2025,True,base,153759.322
2054,2024-08,QLD,2h,2025,True,base,157360.009
2055,2024-08,QLD,2h,2025,True,base,149318.024
2056,2024-08,QLD,2h,2025,True,base,149509.331
2057,2024-08,QLD,2h,2025,True,base,153772.202
2058,2024-08,QLD,2h,2025,True,base,150211.109
2059,2024-08,QLD,2h,2025,True,base,152321.53
2060,2024-08,QLD,2h,2025,True,base,151319.891
2025,2024-08,QLD,4h,2025,True,base,227124.446
2026,2024-08,QLD,4h,2025,True,base,248086.023
2027,2024-08,QLD,4h,2025,True,base,237578.581
2028,2024-08,QLD,4h,2025,True,base,236284.121
2029,2024-08,QLD,4h,2025,True,base,235120.176
2030,2024-08,QLD,4h,2025,True,base,228541.742
2031,2024-08,QLD,4h,2025,True,base,210536.541
2032,2024-08,QLD,4h,2025,True,base,195841.319
2033,2024-08,QLD,4h,2025,True,base,201423.089
2034,2024-08,QLD,4h,2025,True,base,227567.051
2035,2024-08,QLD,4h,2025,True,base,223517.674
2036,2024-08,QLD,4h,2025,True,base,260221.567
2037,2024-08,QLD,4h,2025,True,base,251983.752
2038,2024-08,QLD,4h,2025,True,base,253174.157
2039,2024-08,QLD,4h,2025,True,base,239023.521
2040,2024-08,QLD,4h,2025,True,base,238751.205
2041,2024-08,QLD,4h,2025,True,base,233329.26
2042,2024-08,QLD,4h,2025,True,base,228092.822
2043,2024-08,QLD,4h,2025,True,base,217741.569
2044,2024-08,QLD,4h,2025,True,base,212616.724
2045,2024-08,QLD,4h,2025,True,base,252968.101
2046,2024-08,QLD,4h,2025,True,base,256123.565
2047,2024-08,QLD,4h,2025,True,base,250009.34
2048,2024-08,QLD,4h,2025,True,base,239462.419
2049,2024-08,QLD,4h,2025,True,base,232023.51
2050,2024-08,QLD,4h,2025,True,base,252904.465
2051,2024-08,QLD,4h,2025,True,base,251782.336
2052,2024-08,QLD,4h,2025,True,base,242243.855
2053,2024-08,QLD,4h,2025,True,base,246055.119
2054,2024-08,QLD,4h,2025,True,base,248196.89
2055,2024-08,QLD,4h,2025,True,base,240048.754
2056,2024-08,QLD,4h,2025,True,base,238124.636
2057,2024-08,QLD,4h,2025,True,base,246189.995
2058,2024-08,QLD,4h,2025,True,base,238453.523
2059,2024-08,QLD,4h,2025,True,base,239114.443
2060,2024-08,QLD,4h,2025,True,base,237034.386
2025,2024-08,SA,1h,2025,True,base,102193.422
2026,2024-08,SA,1h,2025,True,base,105168.041
2027,2024-08,SA,1h,2025,True,base,132632.029
2028,2024-08,SA,1h,2025,True,base,94051.097
2029,2024-08,SA,1h,2025,True,base,105163.281
2030,2024-08,SA,1h,2025,True,base,106668.946
2031,2024-08,SA,1h,2025,True,base,108516.427
2032,2024-08,SA,1h,2025,True,base,112977.278
2033,2024-08,SA,1h,2025,True,base,115552.856
2034,2024-08,SA,1h,2025,True,base,113034.151
2035,2024-08,SA,1h,2025,True,base,110777.234
2036,2024-08,SA,1h,2025,True,base,117080.143
2037,2024-08,SA,1h,2025,True,base,114716.202
2038,2024-08,SA,1h,2025,True,base,116967.829
2039,2024-08,SA,1h,2025,True,base,123933.721
2040,2024-08,SA,1h,2025,True,base,122418.222
2041,2024-08,SA,1h,2025,True,base,124010.294
2042,2024-08,SA,1h,2025,True,base,109339.649
2043,2024-08,SA,1h,2025,True,base,105443.815
2044,2024-08,SA,1h,2025,True,base,109907.069
2045,2024-08,SA,1h,2025,True,base,129739.085
2046,2024-08,SA,1h,2025,True,base,130594.705
2047,2024-08,SA,1h,2025,True,base,123842.368
2048,2024-08,SA,1h,2025,True,base,133642.463
2049,2024-08,SA,1h,2025,True,base,140464.911
2050,2024-08,SA,1h,2025,True,base,138837.991
2051,2024-08,SA,1h,2025,True,base,137850.381
2052,2024-08,SA,1h,2025,True,base,146183.307
2053,2024-08,SA,1h,2025,True,base,129072.937
2054,2024-08,SA,1h,2025,True,base,115518.416
2055,2024-08,SA,1h,2025,True,base,130488.234
2056,2024-08,SA,1h,2025,True,base,140278.746
2057,2024-08,SA,1h,2025,True,base,125415.978
2058,2024-08,SA,1h,2025,True,base,121147.862
2059,2024-08,SA,1h,2025,True,base,124741.285
2060,2024-08,SA,1h,2025,True,base,136343.657
2025,2024-08,SA,2h,2025,True,base,150600.386
2026,2024-08,SA,2h,2025,True,base,157713.883
2027,2024-08,SA,2h,2025,True,base,186755.879
2028,2024-08,SA,2h,2025,True,base,141353.631
2029,2024-08,SA,2h,2025,True,base,160000.147
2030,2024-08,SA,2h,2025,True,base,157085.837
2031,2024-08,SA,2h,2025,True,base,153607.525
2032,2024-08,SA,2h,2025,True,base,160830.644
2033,2024-08,SA,2h,2025,True,base,166552.048
2034,2024-08,SA,2h,2025,True,base,168229.499
2035,2024-08,SA,2h,2025,True,base,166975.863
2036,2024-08,SA,2h,2025,True,base,174808.803
2037,2024-08,SA,2h,2025,True,base,174177.352
2038,2024-08,SA,2h,2025,True,base,176825.237
2039,2024-08,SA,2h,2025,True,base,179242.747
2040,2024-08,SA,2h,2025,True,base,177430.68
2041,2024-08,SA,2h,2025,True,base,176386.945
2042,2024-08,SA,2h,2025,True,base,161038.839
2043,2024-08,SA,2h,2025,True,base,164685.35
2044,2024-08,SA,2h,2025,True,base,173509.505
2045,2024-08,SA,2h,2025,True,base,189821.798
2046,2024-08,SA,2h,2025,True,base,191457.002
2047,2024-08,SA,2h,2025,True,base,188353.332
2048,2024-08,SA,2h,2025,True,base,192616.656
2049,2024-08,SA,2h,2025,True,base,200222.073
2050,2024-08,SA,2h,2025,True,base,193626.142
2051,2024-08,SA,2h,2025,True,base,191826.161
2052,2024-08,SA,2h,2025,True,base,201956.915
2053,2024-08,SA,2h,2025,True,base,186804.134
2054,2024-08,SA,2h,2025,True,base,188043.859
2055,2024-08,SA,2h,2025,True,base,189954.414
2056,2024-08,SA,2h,2025,True,base,191473.416
2057,2024-08,SA,2h,2025,True,base,184187.135
2058,2024-08,SA,2h,2025,True,base,179949.789
2059,2024-08,SA,2h,2025,True,base,182732.054
2060,2024-08,SA,2h,2025,True,base,187304.259
2025,2024-08,SA,4h,2025,True,base,238605.793
2026,2024-08,SA,4h,2025,True,base,247999.959
2027,2024-08,SA,4h,2025,True,base,277510.081
2028,2024-08,SA,4h,2025,True,base,228259.646
2029,2024-08,SA,4h,2025,True,base,254552.078
2030,2024-08,SA,4h,2025,True,base,245500.453
2031,2024-08,SA,4h,2025,True,base,233854.606
2032,2024-08,SA,4h,2025,True,base,245241.77
2033,2024-08,SA,4h,2025,True,base,249878.649
2034,2024-08,SA,4h,2025,True,base,257463.096
2035,2024-08,SA,4h,2025,True,base,253647.626
2036,2024-08,SA,4h,2025,True,base,269915.231
2037,2024-08,SA,4h,2025,True,base,269124.253
2038,2024-08,SA,4h,2025,True,base,270295.283
2039,2024-08,SA,4h,2025,True,base,270867.538
2040,2024-08,SA,4h,2025,True,base,268620.322
2041,2024-08,SA,4h,2025,True,base,264025.871
2042,2024-08,SA,4h,2025,True,base,249063.424
2043,2024-08,SA,4h,2025,True,base,256749.714
2044,2024-08,SA,4h,2025,True,base,261132.28
2045,2024-08,SA,4h,2025,True,base,302616.747
2046,2024-08,SA,4h,2025,True,base,305338.181
2047,2024-08,SA,4h,2025,True,base,300734.123
2048,2024-08,SA,4h,2025,True,base,300626.1
2049,2024-08,SA,4h,2025,True,base,306647.334
2050,2024-08,SA,4h,2025,True,base,296414.645
2051,2024-08,SA,4h,2025,True,base,296009.143
2052,2024-08,SA,4h,2025,True,base,302045.903
2053,2024-08,SA,4h,2025,True,base,290145.908
2054,2024-08,SA,4h,2025,True,base,287400.741
2055,2024-08,SA,4h,2025,True,base,289315.52
2056,2024-08,SA,4h,2025,True,base,286570.168
2057,2024-08,SA,4h,2025,True,base,281856.428
2058,2024-08,SA,4h,2025,True,base,275949.462
2059,2024-08,SA,4h,2025,True,base,277473.836
2060,2024-08,SA,4h,2025,True,base,279547.041
2025,2024-08,VIC,1h,2025,True,base,67589.041
2026,2024-08,VIC,1h,2025,True,base,78390.539
2027,2024-08,VIC,1h,2025,True,base,69382.238
2028,2024-08,VIC,1h,2025,True,base,73570.498
2029,2024-08,VIC,1h,2025,True,base,75961.745
2030,2024-08,VIC,1h,2025,True,base,68687.98
2031,2024-08,VIC,1h,2025,True,base,64492.492
2032,2024-08,VIC,1h,2025,True,base,66827.978
2033,2024-08,VIC,1h,2025,True,base,58865.581
2034,2024-08,VIC,1h,2025,True,base,59031.473
2035,2024-08,VIC,1h,2025,True,base,58075.533
2036,2024-08,VIC,1h,2025,True,base,86220.209
2037,2024-08,VIC,1h,2025,True,base,93984.263
2038,2024-08,VIC,1h,2025,True,base,86176.638
2039,2024-08,VIC,1h,2025,True,base,86584.082
2040,2024-08,VIC,1h,2025,True,base,119545.543
2041,2024-08,VIC,1h,2025,True,base,104877.154
2042,2024-08,VIC,1h,2025,True,base,118835.695
2043,2024-08,VIC,1h,2025,True,base,97456.891
2044,2024-08,VIC,1h,2025,True,base,110286.859
2045,2024-08,VIC,1h,2025,True,base,117101.464
2046,2024-08,VIC,1h,2025,True,base,118961.536
2047,2024-08,VIC,1h,2025,True,base,109278.381
2048,2024-08,VIC,1h,2025,True,base,108973.916
2049,2024-08,VIC,1h,2025,True,base,104793.703
2050,2024-08,VIC,1h,2025,True,base,100355.922
2051,2024-08,VIC,1h,2025,True,base,106598.519
2052,2024-08,VIC,1h,2025,True,base,94756.288
2053,2024-08,VIC,1h,2025,True,base,97869.577
2054,2024-08,VIC,1h,2025,True,base,100067.407
2055,2024-08,VIC,1h,2025,True,base,84979.199
2056,2024-08,VIC,1h,2025,True,base,99814.425
2057,2024-08,VIC,1h,2025,True,base,103843.362
2058,2024-08,VIC,1h,2025,True,base,95398.178
2059,2024-08,VIC,1h,2025,True,base,93254.287
2060,2024-08,VIC,1h,2025,True,base,105971.378
2025,2024-08,VIC,2h,2025,True,base,115520.553
2026,2024-08,VIC,2h,2025,True,base,131542.078
2027,2024-08,VIC,2h,2025,True,base,115471.215
2028,2024-08,VIC,2h,2025,True,base,120778.163
2029,2024-08,VIC,2h,2025,True,base,138675.524
2030,2024-08,VIC,2h,2025,True,base,119151.702
2031,2024-08,VIC,2h,2025,True,base,110034.753
2032,2024-08,VIC,2h,2025,True,base,112997.295
2033,2024-08,VIC,2h,2025,True,base,103452.86
2034,2024-08,VIC,2h,2025,True,base,107374.909
2035,2024-08,VIC,2h,2025,True,base,103629.025
2036,2024-08,VIC,2h,2025,True,base,148885.996
2037,2024-08,VIC,2h,2025,True,base,155704.11
2038,2024-08,VIC,2h,2025,True,base,140950.44
2039,2024-08,VIC,2h,2025,True,base,141968.932
2040,2024-08,VIC,2h,2025,True,base,179076.865
2041,2024-08,VIC,2h,2025,True,base,161142.526
2042,2024-08,VIC,2h,2025,True,base,181818.779
2043,2024-08,VIC,2h,2025,True,base,161923.791
2044,2024-08,VIC,2h,2025,True,base,171217.989
2045,2024-08,VIC,2h,2025,True,base,182492.317
2046,2024-08,VIC,2h,2025,True,base,178596.433
2047,2024-08,VIC,2h,2025,True,base,180000.338
2048,2024-08,VIC,2h,2025,True,base,173516.023
2049,2024-08,VIC,2h,2025,True,base,174639.644
2050,2024-08,VIC,2h,2025,True,base,159898.311
2051,2024-08,VIC,2h,2025,True,base,162900.01
2052,2024-08,VIC,2h,2025,True,base,155040.928
2053,2024-08,VIC,2h,2025,True,base,158615.153
2054,2024-08,VIC,2h,2025,True,base,157467.104
2055,2024-08,VIC,2h,2025,True,base,152228.129
2056,2024-08,VIC,2h,2025,True,base,159878.293
2057,2024-08,VIC,2h,2025,True,base,156319.798
2058,2024-08,VIC,2h,2025,True,base,162972.112
2059,2024-08,VIC,2h,2025,True,base,161387.496
2060,2024-08,VIC,2h,2025,True,base,156923.65
2025,2024-08,VIC,4h,2025,True,base,201890.586
2026,2024-08,VIC,4h,2025,True,base,223074.287
2027,2024-08,VIC,4h,2025,True,base,195642.481
2028,2024-08,VIC,4h,2025,True,base,205630.989
2029,2024-08,VIC,4h,2025,True,base,234166.67
2030,2024-08,VIC,4h,2025,True,base,207364.893
2031,2024-08,VIC,4h,2025,True,base,187981.517
2032,2024-08,VIC,4h,2025,True,base,194169.289
2033,2024-08,VIC,4h,2025,True,base,182976.634
2034,2024-08,VIC,4h,2025,True,base,193019.706
2035,2024-08,VIC,4h,2025,True,base,184413.666
2036,2024-08,VIC,4h,2025,True,base,248524.511
2037,2024-08,VIC,4h,2025,True,base,247187.658
2038,2024-08,VIC,4h,2025,True,base,235600.544
2039,2024-08,VIC,4h,2025,True,base,231680.147
2040,2024-08,VIC,4h,2025,True,base,269587.783
2041,2024-08,VIC,4h,2025,True,base,252727.659
2042,2024-08,VIC,4h,2025,True,base,272690.09
2043,2024-08,VIC,4h,2025,True,base,260202.012
2044,2024-08,VIC,4h,2025,True,base,260380.659
2045,2024-08,VIC,4h,2025,True,base,302009.41
2046,2024-08,VIC,4h,2025,True,base,292393.677
2047,2024-08,VIC,4h,2025,True,base,292419.881
2048,2024-08,VIC,4h,2025,True,base,283625.061
2049,2024-08,VIC,4h,2025,True,base,286457.591
2050,2024-08,VIC,4h,2025,True,base,267705.931
2051,2024-08,VIC,4h,2025,True,base,269231.552
2052,2024-08,VIC,4h,2025,True,base,268477.508
2053,2024-08,VIC,4h,2025,True,base,264419.748
2054,2024-08,VIC,4h,2025,True,base,263543.478
2055,2024-08,VIC,4h,2025,True,base,260319.9
2056,2024-08,VIC,4h,2025,True,base,260468.257
2057,2024-08,VIC,4h,2025,True,base,257531.055
2058,2024-08,VIC,4h,2025,True,base,260402.886
2059,2024-08,VIC,4h,2025,True,base,257214.393
2060,2024-08,VIC,4h,2025,True,base,251153.373
2027,2024-08,NSW,1h,2027,True,base,0.0
2028,2024-08,NSW,1h,2027,True,base,0.0
2029,2024-08,NSW,1h,2027,True,base,92940.626
2030,2024-08,NSW,1h,2027,True,base,100348.627
2031,2024-08,NSW,1h,2027,True,base,116618.474
2032,2024-08,NSW,1h,2027,True,base,88903.738
2033,2024-08,NSW,1h,2027,True,base,74586.674
2034,2024-08,NSW,1h,2027,True,base,81355.815
2035,2024-08,NSW,1h,2027,True,base,86040.501
2036,2024-08,NSW,1h,2027,True,base,91989.171
2037,2024-08,NSW,1h,2027,True,base,93966.269
2038,2024-08,NSW,1h,2027,True,base,113027.575
2039,2024-08,NSW,1h,2027,True,base,110938.548
2040,2024-08,NSW,1h,2027,True,base,116848.26
2041,2024-08,NSW,1h,2027,True,base,115812.572
2042,2024-08,NSW,1h,2027,True,base,117371.853
2043,2024-08,NSW,1h,2027,True,base,93076.074
2044,2024-08,NSW,1h,2027,True,base,98442.848
2045,2024-08,NSW,1h,2027,True,base,93994.373
2046,2024-08,NSW,1h,2027,True,base,98349.441
2047,2024-08,NSW,1h,2027,True,base,103402.583
2048,2024-08,NSW,1h,2027,True,base,102583.676
2049,2024-08,NSW,1h,2027,True,base,123471.748
2050,2024-08,NSW,1h,2027,True,base,121452.973
2051,2024-08,NSW,1h,2027,True,base,126959.119
2052,2024-08,NSW,1h,2027,True,base,117001.995
2053,2024-08,NSW,1h,2027,True,base,118632.595
2054,2024-08,NSW,1h,2027,True,base,112288.102
2055,2024-08,NSW,1h,2027,True,base,113824.848
2056,2024-08,NSW,1h,2027,True,base,105377.075
2057,2024-08,NSW,1h,2027,True,base,108030.853
2058,2024-08,NSW,1h,2027,True,base,106451.999
2059,2024-08,NSW,1h,2027,True,base,99907.902
2060,2024-08,NSW,1h,2027,True,base,107272.751
2061,2024-08,NSW,1h,2027,True,base,95569.346
2062,2024-08,NSW,1h,2027,True,base,100302.898
2027,2024-08,NSW,2h,2027,True,base,0.0
2028,2024-08,NSW,2h,2027,True,base,0.0
2029,2024-08,NSW,2h,2027,True,base,141955.393
2030,2024-08,NSW,2h,2027,True,base,152961.862
2031,2024-08,NSW,2h,2027,True,base,176208.141
2032,2024-08,NSW,2h,2027,True,base,137164.059
2033,2024-08,NSW,2h,2027,True,base,115094.313
2034,2024-08,NSW,2h,2027,True,base,131446.608
2035,2024-08,NSW,2h,2027,True,base,132550.141
2036,2024-08,NSW,2h,2027,True,base,141499.179
2037,2024-08,NSW,2h,2027,True,base,142504.929
2038,2024-08,NSW,2h,2027,True,base,169720.027
2039,2024-08,NSW,2h,2027,True,base,168811.301
2040,2024-08,NSW,2h,2027,True,base,172007.778
2041,2024-08,NSW,2h,2027,True,base,172636.856
2042,2024-08,NSW,2h,2027,True,base,172344.224
2043,2024-08,NSW,2h,2027,True,base,148850.724
2044,2024-08,NSW,2h,2027,True,base,149515.768
2045,2024-08,NSW,2h,2027,True,base,148936.656
2046,2024-08,NSW,2h,2027,True,base,149663.197
2047,2024-08,NSW,2h,2027,True,base,162206.111
2048,2024-08,NSW,2h,2027,True,base,157490.976
2049,2024-08,NSW,2h,2027,True,base,186555.522
2050,2024-08,NSW,2h,2027,True,base,183789.088
2051,2024-08,NSW,2h,2027,True,base,187068.685
2052,2024-08,NSW,2h,2027,True,base,175582.974
2053,2024-08,NSW,2h,2027,True,base,180125.916
2054,2024-08,NSW,2h,2027,True,base,172634.224
2055,2024-08,NSW,2h,2027,True,base,170022.496
2056,2024-08,NSW,2h,2027,True,base,165373.937
2057,2024-08,NSW,2h,2027,True,base,165369.231
2058,2024-08,NSW,2h,2027,True,base,161224.581
2059,2024-08,NSW,2h,2027,True,base,161808.137
2060,2024-08,NSW,2h,2027,True,base,163272.763
2061,2024-08,NSW,2h,2027,True,base,155479.769
2062,2024-08,NSW,2h,2027,True,base,152023.271
2027,2024-08,NSW,4h,2027,True,base,0.0
2028,2024-08,NSW,4h,2027,True,base,0.0
2029,2024-08,NSW,4h,2027,True,base,228850.601
2030,2024-08,NSW,4h,2027,True,base,244363.714
2031,2024-08,NSW,4h,2027,True,base,270800.063
2032,2024-08,NSW,4h,2027,True,base,219654.838
2033,2024-08,NSW,4h,2027,True,base,181936.906
2034,2024-08,NSW,4h,2027,True,base,204300.362
2035,2024-08,NSW,4h,2027,True,base,209529.269
2036,2024-08,NSW,4h,2027,True,base,228037.976
2037,2024-08,NSW,4h,2027,True,base,225458.066
2038,2024-08,NSW,4h,2027,True,base,267936.689
2039,2024-08,NSW,4h,2027,True,base,266278.281
2040,2024-08,NSW,4h,2027,True,base,269057.846
2041,2024-08,NSW,4h,2027,True,base,266524.362
2042,2024-08,NSW,4h,2027,True,base,269618.031
2043,2024-08,NSW,4h,2027,True,base,244014.823
