date,value,region,vintage
2054-11,43.6,NSW,August_24
2054-12,45.0,NSW,August_24
2055-01,96.19,NSW,August_24
2055-02,112.95,NSW,August_24
2055-03,139.25,NSW,August_24
2055-04,143.96,NSW,August_24
2055-05,116.45,NSW,August_24
2055-06,174.07,NSW,August_24
2055-07,132.37,NSW,August_24
2055-08,128.07,NSW,August_24
2055-09,77.46,NSW,August_24
2055-10,60.71,NSW,August_24
2055-11,41.15,NSW,August_24
2055-12,43.22,NSW,August_24
2056-01,83.8,NSW,August_24
2056-02,124.72,NSW,August_24
2056-03,150.27,NSW,August_24
2056-04,128.85,NSW,August_24
2056-05,118.49,NSW,August_24
2056-06,175.03,NSW,August_24
2056-07,144.8,NSW,August_24
2056-08,137.57,NSW,August_24
2056-09,79.05,NSW,August_24
2056-10,59.19,NSW,August_24
2056-11,43.55,NSW,August_24
2056-12,44.29,NSW,August_24
2057-01,93.26,NSW,August_24
2057-02,108.64,NSW,August_24
2057-03,140.63,NSW,August_24
2057-04,143.63,NSW,August_24
2057-05,118.06,NSW,August_24
2057-06,181.9,NSW,August_24
2057-07,132.18,NSW,August_24
2057-08,132.77,NSW,August_24
2057-09,83.56,NSW,August_24
2057-10,59.06,NSW,August_24
2057-11,48.34,NSW,August_24
2057-12,39.77,NSW,August_24
2058-01,91.16,NSW,August_24
2058-02,105.18,NSW,August_24
2058-03,140.95,NSW,August_24
2058-04,139.0,NSW,August_24
2058-05,115.61,NSW,August_24
2058-06,177.68,NSW,August_24
2058-07,141.88,NSW,August_24
2058-08,127.14,NSW,August_24
2058-09,78.01,NSW,August_24
2058-10,57.7,NSW,August_24
2058-11,41.15,NSW,August_24
2058-12,39.1,NSW,August_24
2059-01,86.31,NSW,August_24
2059-02,107.47,NSW,August_24
2059-03,137.68,NSW,August_24
2059-04,140.01,NSW,August_24
2059-05,115.61,NSW,August_24
2059-06,204.05,NSW,August_24
2059-07,135.46,NSW,August_24
2059-08,137.43,NSW,August_24
2059-09,71.91,NSW,August_24
2059-10,54.41,NSW,August_24
2059-11,38.23,NSW,August_24
2059-12,39.49,NSW,August_24
2060-01,79.08,NSW,August_24
2060-02,108.31,NSW,August_24
2060-03,141.36,NSW,August_24
2060-04,130.04,NSW,August_24
2060-05,130.25,NSW,August_24
2060-06,172.23,NSW,August_24
2024-07,102.35,QLD,August_24
2024-08,117.46,QLD,August_24
2024-09,122.14,QLD,August_24
2024-10,102.32,QLD,August_24
2024-11,115.18,QLD,August_24
2024-12,110.66,QLD,August_24
2025-01,99.99,QLD,August_24
2025-02,85.38,QLD,August_24
2025-03,125.97,QLD,August_24
2025-04,87.89,QLD,August_24
2025-05,99.15,QLD,August_24
2025-06,131.27,QLD,August_24
2025-07,86.73,QLD,August_24
2025-08,91.36,QLD,August_24
2025-09,85.39,QLD,August_24
2025-10,91.67,QLD,August_24
2025-11,98.78,QLD,August_24
2025-12,97.64,QLD,August_24
2026-01,109.46,QLD,August_24
2026-02,103.6,QLD,August_24
2026-03,116.42,QLD,August_24
2026-04,80.24,QLD,August_24
2026-05,88.92,QLD,August_24
2026-06,116.13,QLD,August_24
2026-07,88.67,QLD,August_24
2026-08,92.41,QLD,August_24
2026-09,86.05,QLD,August_24
2026-10,79.64,QLD,August_24
2026-11,82.63,QLD,August_24
2026-12,89.57,QLD,August_24
2027-01,85.15,QLD,August_24
2027-02,65.97,QLD,August_24
2027-03,101.62,QLD,August_24
2027-04,70.97,QLD,August_24
2027-05,82.62,QLD,August_24
2027-06,120.77,QLD,August_24
2027-07,75.73,QLD,August_24
2027-08,84.37,QLD,August_24
2027-09,84.01,QLD,August_24
2027-10,83.55,QLD,August_24
2027-11,85.55,QLD,August_24
2027-12,83.86,QLD,August_24
2028-01,83.33,QLD,August_24
2028-02,85.14,QLD,August_24
2028-03,89.53,QLD,August_24
2028-04,78.63,QLD,August_24
2028-05,84.27,QLD,August_24
2028-06,118.03,QLD,August_24
2028-07,89.13,QLD,August_24
2028-08,78.45,QLD,August_24
2028-09,73.44,QLD,August_24
2028-10,70.83,QLD,August_24
2028-11,82.48,QLD,August_24
2028-12,83.28,QLD,August_24
2029-01,88.24,QLD,August_24
2029-02,60.83,QLD,August_24
2029-03,90.71,QLD,August_24
2029-04,90.27,QLD,August_24
2029-05,117.78,QLD,August_24
2029-06,107.21,QLD,August_24
2029-07,66.59,QLD,August_24
2029-08,79.41,QLD,August_24
2029-09,87.66,QLD,August_24
2029-10,67.26,QLD,August_24
2029-11,81.78,QLD,August_24
2029-12,75.73,QLD,August_24
2030-01,75.22,QLD,August_24
2030-02,61.14,QLD,August_24
2030-03,89.36,QLD,August_24
2030-04,94.58,QLD,August_24
2030-05,81.7,QLD,August_24
2030-06,96.63,QLD,August_24
2030-07,67.01,QLD,August_24
2030-08,71.8,QLD,August_24
2030-09,83.4,QLD,August_24
2030-10,65.59,QLD,August_24
2030-11,72.89,QLD,August_24
2030-12,73.27,QLD,August_24
2031-01,68.67,QLD,August_24
2031-02,82.47,QLD,August_24
2031-03,96.91,QLD,August_24
2031-04,70.2,QLD,August_24
2031-05,78.61,QLD,August_24
2031-06,99.94,QLD,August_24
2031-07,78.66,QLD,August_24
2031-08,79.4,QLD,August_24
2031-09,68.05,QLD,August_24
2031-10,68.41,QLD,August_24
2031-11,70.59,QLD,August_24
2031-12,68.07,QLD,August_24
2032-01,78.5,QLD,August_24
2032-02,69.97,QLD,August_24
2032-03,80.08,QLD,August_24
2032-04,68.11,QLD,August_24
2032-05,78.9,QLD,August_24
2032-06,115.02,QLD,August_24
2032-07,77.22,QLD,August_24
2032-08,78.5,QLD,August_24
2032-09,72.53,QLD,August_24
2032-10,67.88,QLD,August_24
2032-11,72.74,QLD,August_24
