date,value,region,vintage
2051-05,74.21,NSW,August_24
2051-06,132.78,NSW,August_24
2051-07,95.08,NSW,August_24
2051-08,73.02,NSW,August_24
2051-09,42.4,NSW,August_24
2051-10,35.03,NSW,August_24
2051-11,25.28,NSW,August_24
2051-12,23.57,NSW,August_24
2052-01,65.37,NSW,August_24
2052-02,57.08,NSW,August_24
2052-03,112.99,NSW,August_24
2052-04,81.67,NSW,August_24
2052-05,84.66,NSW,August_24
2052-06,135.34,NSW,August_24
2052-07,95.04,NSW,August_24
2052-08,74.32,NSW,August_24
2052-09,41.72,NSW,August_24
2052-10,37.85,NSW,August_24
2052-11,27.53,NSW,August_24
2052-12,25.11,NSW,August_24
2053-01,67.2,NSW,August_24
2053-02,56.85,NSW,August_24
2053-03,113.08,NSW,August_24
2053-04,80.65,NSW,August_24
2053-05,74.97,NSW,August_24
2053-06,134.25,NSW,August_24
2053-07,95.35,NSW,August_24
2053-08,76.09,NSW,August_24
2053-09,41.42,NSW,August_24
2053-10,37.42,NSW,August_24
2053-11,26.58,NSW,August_24
2053-12,24.14,NSW,August_24
2054-01,67.24,NSW,August_24
2054-02,65.42,NSW,August_24
2054-03,115.06,NSW,August_24
2054-04,82.94,NSW,August_24
2054-05,76.36,NSW,August_24
2054-06,136.82,NSW,August_24
2054-07,96.97,NSW,August_24
2054-08,76.4,NSW,August_24
2054-09,42.24,NSW,August_24
2054-10,38.21,NSW,August_24
2054-11,27.41,NSW,August_24
2054-12,28.23,NSW,August_24
2055-01,67.38,NSW,August_24
2055-02,56.65,NSW,August_24
2055-03,116.25,NSW,August_24
2055-04,83.37,NSW,August_24
2055-05,77.39,NSW,August_24
2055-06,138.58,NSW,August_24
2055-07,100.41,NSW,August_24
2055-08,75.61,NSW,August_24
2055-09,43.09,NSW,August_24
2055-10,36.03,NSW,August_24
2055-11,25.69,NSW,August_24
2055-12,23.05,NSW,August_24
2056-01,63.95,NSW,August_24
2056-02,57.18,NSW,August_24
2056-03,115.85,NSW,August_24
2056-04,81.78,NSW,August_24
2056-05,80.4,NSW,August_24
2056-06,140.56,NSW,August_24
2056-07,118.36,NSW,August_24
2056-08,82.98,NSW,August_24
2056-09,42.65,NSW,August_24
2056-10,38.6,NSW,August_24
2056-11,33.25,NSW,August_24
2056-12,24.41,NSW,August_24
2057-01,67.54,NSW,August_24
2057-02,57.71,NSW,August_24
2057-03,128.29,NSW,August_24
2057-04,85.34,NSW,August_24
2057-05,80.34,NSW,August_24
2057-06,141.77,NSW,August_24
2057-07,100.9,NSW,August_24
2057-08,76.65,NSW,August_24
2057-09,42.01,NSW,August_24
2057-10,37.27,NSW,August_24
2057-11,26.2,NSW,August_24
2057-12,22.93,NSW,August_24
2058-01,69.81,NSW,August_24
2058-02,57.71,NSW,August_24
2058-03,118.18,NSW,August_24
2058-04,84.22,NSW,August_24
2058-05,78.14,NSW,August_24
2058-06,140.21,NSW,August_24
2058-07,100.17,NSW,August_24
2058-08,77.35,NSW,August_24
2058-09,41.81,NSW,August_24
2058-10,37.21,NSW,August_24
2058-11,26.2,NSW,August_24
2058-12,22.61,NSW,August_24
2059-01,65.75,NSW,August_24
2059-02,58.54,NSW,August_24
2059-03,116.46,NSW,August_24
2059-04,84.12,NSW,August_24
2059-05,78.24,NSW,August_24
2059-06,142.06,NSW,August_24
2059-07,100.91,NSW,August_24
2059-08,80.33,NSW,August_24
2059-09,42.29,NSW,August_24
2059-10,34.94,NSW,August_24
2059-11,24.07,NSW,August_24
2059-12,21.07,NSW,August_24
2060-01,62.3,NSW,August_24
2060-02,58.19,NSW,August_24
2060-03,121.2,NSW,August_24
2060-04,81.39,NSW,August_24
2060-05,80.21,NSW,August_24
2060-06,143.54,NSW,August_24
2024-07,52.89,QLD,August_24
2024-08,54.12,QLD,August_24
2024-09,51.3,QLD,August_24
2024-10,58.57,QLD,August_24
2024-11,69.79,QLD,August_24
2024-12,74.8,QLD,August_24
2025-01,66.69,QLD,August_24
2025-02,55.27,QLD,August_24
2025-03,81.32,QLD,August_24
2025-04,55.96,QLD,August_24
2025-05,58.83,QLD,August_24
2025-06,84.73,QLD,August_24
2025-07,39.67,QLD,August_24
2025-08,43.39,QLD,August_24
2025-09,45.58,QLD,August_24
2025-10,43.76,QLD,August_24
2025-11,61.58,QLD,August_24
2025-12,63.13,QLD,August_24
2026-01,62.47,QLD,August_24
2026-02,59.68,QLD,August_24
2026-03,64.76,QLD,August_24
2026-04,51.36,QLD,August_24
2026-05,48.34,QLD,August_24
2026-06,78.76,QLD,August_24
2026-07,48.93,QLD,August_24
2026-08,40.98,QLD,August_24
2026-09,45.72,QLD,August_24
2026-10,40.18,QLD,August_24
2026-11,46.55,QLD,August_24
2026-12,57.52,QLD,August_24
2027-01,61.74,QLD,August_24
2027-02,43.33,QLD,August_24
2027-03,60.14,QLD,August_24
2027-04,47.21,QLD,August_24
2027-05,47.99,QLD,August_24
2027-06,79.12,QLD,August_24
2027-07,42.66,QLD,August_24
2027-08,46.23,QLD,August_24
2027-09,38.85,QLD,August_24
2027-10,43.57,QLD,August_24
2027-11,51.96,QLD,August_24
2027-12,55.96,QLD,August_24
2028-01,55.3,QLD,August_24
2028-02,43.55,QLD,August_24
2028-03,52.03,QLD,August_24
2028-04,44.9,QLD,August_24
2028-05,46.18,QLD,August_24
2028-06,97.54,QLD,August_24
2028-07,44.17,QLD,August_24
2028-08,44.7,QLD,August_24
2028-09,44.41,QLD,August_24
2028-10,41.94,QLD,August_24
2028-11,47.92,QLD,August_24
2028-12,53.42,QLD,August_24
2029-01,57.45,QLD,August_24
2029-02,42.84,QLD,August_24
2029-03,57.13,QLD,August_24
2029-04,46.01,QLD,August_24
2029-05,45.44,QLD,August_24
2029-06,81.19,QLD,August_24
2029-07,43.79,QLD,August_24
2029-08,41.31,QLD,August_24
