date,value,region,vintage
2056-01,81.62,NSW,August_24
2056-02,120.64,NSW,August_24
2056-03,148.39,NSW,August_24
2056-04,126.48,NSW,August_24
2056-05,114.6,NSW,August_24
2056-06,174.8,NSW,August_24
2056-07,142.61,NSW,August_24
2056-08,134.11,NSW,August_24
2056-09,76.83,NSW,August_24
2056-10,57.5,NSW,August_24
2056-11,40.83,NSW,August_24
2056-12,41.5,NSW,August_24
2057-01,90.33,NSW,August_24
2057-02,103.96,NSW,August_24
2057-03,139.34,NSW,August_24
2057-04,142.35,NSW,August_24
2057-05,115.53,NSW,August_24
2057-06,181.9,NSW,August_24
2057-07,129.45,NSW,August_24
2057-08,129.08,NSW,August_24
2057-09,80.23,NSW,August_24
2057-10,57.31,NSW,August_24
2057-11,45.1,NSW,August_24
2057-12,37.42,NSW,August_24
2058-01,88.21,NSW,August_24
2058-02,100.51,NSW,August_24
2058-03,139.56,NSW,August_24
2058-04,137.32,NSW,August_24
2058-05,112.99,NSW,August_24
2058-06,177.44,NSW,August_24
2058-07,139.96,NSW,August_24
2058-08,123.65,NSW,August_24
2058-09,75.22,NSW,August_24
2058-10,55.86,NSW,August_24
2058-11,38.51,NSW,August_24
2058-12,36.91,NSW,August_24
2059-01,83.66,NSW,August_24
2059-02,102.76,NSW,August_24
2059-03,136.68,NSW,August_24
2059-04,138.66,NSW,August_24
2059-05,113.27,NSW,August_24
2059-06,204.05,NSW,August_24
2059-07,132.64,NSW,August_24
2059-08,134.88,NSW,August_24
2059-09,68.51,NSW,August_24
2059-10,53.37,NSW,August_24
2059-11,36.1,NSW,August_24
2059-12,36.83,NSW,August_24
2060-01,77.0,NSW,August_24
2060-02,104.96,NSW,August_24
2060-03,139.71,NSW,August_24
2060-04,128.27,NSW,August_24
2060-05,126.37,NSW,August_24
2060-06,172.01,NSW,August_24
2024-07,102.35,QLD,August_24
2024-08,115.66,QLD,August_24
2024-09,120.57,QLD,August_24
2024-10,98.25,QLD,August_24
2024-11,114.96,QLD,August_24
2024-12,109.68,QLD,August_24
2025-01,99.48,QLD,August_24
2025-02,85.26,QLD,August_24
2025-03,125.72,QLD,August_24
2025-04,84.22,QLD,August_24
2025-05,98.27,QLD,August_24
2025-06,130.35,QLD,August_24
2025-07,84.46,QLD,August_24
2025-08,86.61,QLD,August_24
2025-09,82.63,QLD,August_24
2025-10,88.4,QLD,August_24
2025-11,98.58,QLD,August_24
2025-12,97.2,QLD,August_24
2026-01,108.65,QLD,August_24
2026-02,103.52,QLD,August_24
2026-03,116.42,QLD,August_24
2026-04,76.55,QLD,August_24
2026-05,87.78,QLD,August_24
2026-06,115.48,QLD,August_24
2026-07,79.41,QLD,August_24
2026-08,81.86,QLD,August_24
2026-09,76.43,QLD,August_24
2026-10,73.34,QLD,August_24
2026-11,81.82,QLD,August_24
2026-12,88.01,QLD,August_24
2027-01,84.98,QLD,August_24
2027-02,65.43,QLD,August_24
2027-03,101.62,QLD,August_24
2027-04,64.99,QLD,August_24
2027-05,78.56,QLD,August_24
2027-06,119.81,QLD,August_24
2027-07,69.14,QLD,August_24
2027-08,76.05,QLD,August_24
2027-09,75.04,QLD,August_24
2027-10,76.27,QLD,August_24
2027-11,84.66,QLD,August_24
2027-12,82.87,QLD,August_24
2028-01,83.33,QLD,August_24
2028-02,83.71,QLD,August_24
2028-03,89.53,QLD,August_24
2028-04,73.22,QLD,August_24
2028-05,80.67,QLD,August_24
2028-06,116.52,QLD,August_24
2028-07,80.92,QLD,August_24
2028-08,68.4,QLD,August_24
2028-09,63.37,QLD,August_24
2028-10,63.2,QLD,August_24
2028-11,80.5,QLD,August_24
2028-12,80.55,QLD,August_24
2029-01,87.54,QLD,August_24
2029-02,59.45,QLD,August_24
2029-03,90.32,QLD,August_24
2029-04,80.84,QLD,August_24
2029-05,109.41,QLD,August_24
2029-06,106.67,QLD,August_24
2029-07,60.14,QLD,August_24
2029-08,69.98,QLD,August_24
2029-09,77.42,QLD,August_24
2029-10,59.18,QLD,August_24
2029-11,78.49,QLD,August_24
