date,value,region,vintage
2044-11,27.7,NSW,August_24
2044-12,31.04,NSW,August_24
2045-01,70.85,NSW,August_24
2045-02,58.08,NSW,August_24
2045-03,114.81,NSW,August_24
2045-04,77.78,NSW,August_24
2045-05,63.56,NSW,August_24
2045-06,125.93,NSW,August_24
2045-07,88.6,NSW,August_24
2045-08,69.89,NSW,August_24
2045-09,41.55,NSW,August_24
2045-10,38.58,NSW,August_24
2045-11,27.37,NSW,August_24
2045-12,31.11,NSW,August_24
2046-01,69.83,NSW,August_24
2046-02,57.31,NSW,August_24
2046-03,115.81,NSW,August_24
2046-04,78.83,NSW,August_24
2046-05,64.97,NSW,August_24
2046-06,125.66,NSW,August_24
2046-07,88.31,NSW,August_24
2046-08,70.39,NSW,August_24
2046-09,41.41,NSW,August_24
2046-10,38.92,NSW,August_24
2046-11,28.03,NSW,August_24
2046-12,29.34,NSW,August_24
2047-01,68.61,NSW,August_24
2047-02,56.45,NSW,August_24
2047-03,114.74,NSW,August_24
2047-04,78.05,NSW,August_24
2047-05,64.59,NSW,August_24
2047-06,126.81,NSW,August_24
2047-07,90.25,NSW,August_24
2047-08,70.83,NSW,August_24
2047-09,41.05,NSW,August_24
2047-10,38.21,NSW,August_24
2047-11,27.27,NSW,August_24
2047-12,27.26,NSW,August_24
2048-01,66.57,NSW,August_24
2048-02,55.79,NSW,August_24
2048-03,113.04,NSW,August_24
2048-04,75.56,NSW,August_24
2048-05,67.57,NSW,August_24
2048-06,140.12,NSW,August_24
2048-07,89.7,NSW,August_24
2048-08,69.93,NSW,August_24
2048-09,40.88,NSW,August_24
2048-10,38.73,NSW,August_24
2048-11,27.18,NSW,August_24
2048-12,29.05,NSW,August_24
2049-01,67.39,NSW,August_24
2049-02,53.71,NSW,August_24
2049-03,113.32,NSW,August_24
2049-04,78.13,NSW,August_24
2049-05,65.81,NSW,August_24
2049-06,134.31,NSW,August_24
2049-07,88.96,NSW,August_24
2049-08,71.03,NSW,August_24
2049-09,38.28,NSW,August_24
2049-10,34.45,NSW,August_24
2049-11,22.36,NSW,August_24
2049-12,24.0,NSW,August_24
2050-01,65.49,NSW,August_24
2050-02,51.18,NSW,August_24
2050-03,112.26,NSW,August_24
2050-04,77.74,NSW,August_24
2050-05,69.01,NSW,August_24
2050-06,134.01,NSW,August_24
2050-07,89.89,NSW,August_24
2050-08,70.65,NSW,August_24
2050-09,38.35,NSW,August_24
2050-10,34.54,NSW,August_24
2050-11,22.63,NSW,August_24
2050-12,22.71,NSW,August_24
2051-01,68.19,NSW,August_24
2051-02,50.23,NSW,August_24
2051-03,113.45,NSW,August_24
2051-04,78.09,NSW,August_24
2051-05,69.47,NSW,August_24
2051-06,132.78,NSW,August_24
2051-07,87.66,NSW,August_24
2051-08,69.11,NSW,August_24
2051-09,36.65,NSW,August_24
2051-10,32.59,NSW,August_24
2051-11,21.37,NSW,August_24
2051-12,20.68,NSW,August_24
2052-01,60.69,NSW,August_24
2052-02,49.77,NSW,August_24
2052-03,109.86,NSW,August_24
2052-04,77.33,NSW,August_24
2052-05,77.31,NSW,August_24
2052-06,134.25,NSW,August_24
2052-07,90.33,NSW,August_24
2052-08,70.21,NSW,August_24
2052-09,38.32,NSW,August_24
2052-10,34.55,NSW,August_24
2052-11,22.69,NSW,August_24
2052-12,22.05,NSW,August_24
2053-01,61.94,NSW,August_24
2053-02,49.13,NSW,August_24
2053-03,110.78,NSW,August_24
2053-04,77.37,NSW,August_24
2053-05,69.28,NSW,August_24
2053-06,133.45,NSW,August_24
2053-07,90.56,NSW,August_24
2053-08,71.59,NSW,August_24
2053-09,38.01,NSW,August_24
2053-10,34.02,NSW,August_24
2053-11,22.17,NSW,August_24
2053-12,21.12,NSW,August_24
2054-01,61.83,NSW,August_24
2054-02,56.93,NSW,August_24
2054-03,112.72,NSW,August_24
